E 8 770 0 0 1 1 1 0 0 0 1 0 1 1
E 7 76 0 1 0 0 0 0 0 0 0 0 0 0
E 10 240 0 0 0 1 1 0 0 0 0 0 1 0
E 11 137 0 0 0 0 1 0 0 0 0 0 0 0
E 12 422 0 0 1 0 1 0 0 0 0 0 1 1
E 3 829 0 0 0 0 0 0 0 0 0 0 1 0
E 8 913 0 0 0 0 0 1 0 0 0 0 0 0
E 6 140 1 1 1 1 1 1 1 1 1 1 1 1
E 7 221 0 0 1 0 1 1 0 1 1 1 0 0
E 2 1125 0 0 0 0 0 0 1 1 0 1 0 0
E 11 230 0 0 0 0 1 0 0 0 0 0 1 0
E 12 565 0 0 0 0 0 0 0 0 0 0 1 0
E 0 85 0 0 0 0 1 0 0 0 0 0 0 0
E 4 613 1 1 1 1 1 1 0 1 1 1 1 0
E 3 842 0 0 0 1 0 0 0 0 0 0 0 0
E 8 608 0 0 0 1 0 0 0 0 0 0 0 1
E 9 265 0 1 0 1 1 1 0 0 1 0 0 1
E 11 375 0 0 0 0 0 0 0 0 1 0 0 0
E 12 644 0 0 1 1 0 0 0 0 1 0 1 0
E 0 196 0 0 0 0 1 0 0 0 0 0 0 0
E 7 899 0 1 0 0 0 0 0 0 0 1 0 0
E 11 452 0 0 0 0 1 0 0 0 0 0 0 0
E 12 795 1 1 1 1 1 0 1 1 1 1 1 0
E 13 1070 0 0 0 0 0 1 0 0 0 0 0 0
E 0 883 0 1 1 1 0 0 1 0 1 1 1 1
E 4 667 1 0 1 0 0 0 0 0 1 0 1 0
E 5 238 0 1 0 1 1 0 0 0 0 1 1 0
E 8 350 0 0 0 1 1 1 0 0 0 0 0 1
E 6 313 0 0 0 0 0 0 0 0 1 0 0 0
E 7 528 0 0 1 0 0 0 0 1 1 1 0 0
E 5 1075 0 1 0 0 0 1 0 0 1 1 0 1
E 4 810 1 1 1 1 1 0 1 0 1 1 1 1
E 5 127 0 0 1 1 1 1 0 0 1 0 1 0
E 9 116 0 1 0 1 1 1 0 0 0 0 0 1
E 7 673 0 0 0 1 1 0 0 0 1 0 1 0
E 13 548 0 0 0 0 0 0 0 0 0 0 1 0
E 0 913 0 0 0 0 1 0 0 0 0 0 0 0
E 5 384 0 1 0 1 1 0 0 1 0 0 1 1
E 8 444 0 0 0 0 0 1 0 0 0 0 0 0
E 11 1103 0 0 1 0 1 1 0 0 0 0 0 1
E 13 949 1 1 0 0 1 1 1 1 1 1 1 1
E 14 118 0 0 1 0 1 0 0 0 1 0 1 1
E 0 512 0 0 0 0 1 0 0 0 0 0 0 0
E 4 72 1 1 1 1 1 1 1 0 1 1 1 0
E 5 273 0 1 0 0 1 0 0 1 0 1 1 1
E 9 854 0 0 0 0 1 0 0 0 0 0 0 0
E 5 164 0 0 0 0 0 0 0 1 0 0 0 0
E 13 774 0 1 0 0 1 1 0 0 1 1 1 1
E 14 481 0 0 1 0 1 0 0 0 0 0 1 0
E 1 966 0 1 1 1 1 0 1 0 0 1 0 0
E 6 1105 0 0 0 0 0 0 0 1 0 0 0 0
E 8 154 0 0 0 0 0 1 0 0 0 0 0 0
E 14 400 0 0 1 1 1 1 0 0 1 0 1 1
E 1 887 0 0 0 0 0 0 0 0 0 1 0 0
E 2 424 1 0 0 0 1 0 1 0 0 1 1 1
E 4 366 1 1 1 1 1 1 1 1 1 1 1 1
E 5 563 0 0 1 1 1 1 1 0 1 1 1 1
E 13 232 0 0 0 0 0 0 0 0 0 0 0 1
E 1 736 0 0 1 0 0 0 0 0 0 0 0 0
E 2 347 0 0 1 0 0 1 0 0 1 0 0 0
E 13 121 0 1 0 0 1 0 0 0 0 1 1 1
E 14 690 0 1 0 0 0 0 0 0 0 0 0 0
E 1 529 0 0 0 0 1 0 0 0 0 0 0 1
E 2 202 0 1 1 1 1 0 1 1 1 1 1 1
E 5 1081 0 0 1 0 0 0 0 1 1 0 0 0
E 10 705 0 0 0 1 0 0 0 0 0 1 0 0
E 1 386 0 0 0 0 1 0 0 0 1 0 0 1
E 2 125 0 1 1 1 1 0 1 0 1 0 0 0
E 11 745 0 1 1 1 1 1 0 0 1 1 0 1
E 14 972 0 0 1 0 0 0 0 1 1 0 1 0
E 1 307 0 0 0 0 1 1 0 0 1 1 1 0
E 2 1004 0 0 1 0 1 0 0 0 0 0 1 0
E 11 838 0 1 1 0 1 1 0 0 0 1 0 0
E 12 149 0 0 1 1 1 0 0 0 1 1 1 0
E 1 172 1 1 1 0 1 1 1 1 0 1 1 1
E 2 927 0 0 1 0 0 0 0 0 0 0 0 0
E 7 402 1 1 1 0 1 1 1 1 0 1 0 1
E 10 434 0 0 0 1 1 0 0 0 1 0 1 1
E 11 983 0 0 1 0 0 1 0 0 0 0 1 0
E 12 356 0 1 0 1 1 0 1 1 1 1 1 1
E 0 356 0 1 0 0 0 0 0 0 0 1 0 0
E 1 221 1 1 1 1 1 1 1 1 1 1 0 1
E 7 35 0 1 0 0 0 0 0 0 0 0 0 0
E 10 261 0 0 1 1 1 1 0 0 1 1 1 1
E 11 36 1 0 1 0 1 1 1 1 1 0 1 0
E 0 275 0 0 0 1 1 0 0 0 0 1 1 0
E 1 78 0 0 0 1 1 0 1 0 0 0 0 1
E 3 648 0 0 1 1 1 0 1 1 0 0 1 0
E 8 830 0 0 0 0 0 1 0 0 0 0 0 0
E 4 1111 0 0 1 1 1 1 1 0 1 1 1 0
E 7 176 0 1 0 0 0 0 0 0 0 1 0 0
E 10 148 0 0 0 1 1 0 0 0 0 0 1 1
E 11 181 1 0 1 1 0 0 0 0 1 1 1 0
E 12 586 0 0 1 0 0 0 0 1 1 0 1 0
E 0 386 0 1 1 0 1 0 0 0 1 1 0 1
E 3 793 1 1 1 1 1 0 1 1 0 1 1 0
E 7 193 1 0 0 0 1 0 0 0 0 1 0 0
E 12 729 0 0 1 1 0 0 0 1 0 0 1 0
E 0 49 1 1 0 1 1 1 1 0 1 1 1 1
E 4 601 0 0 0 0 1 0 0 0 0 0 0 0
E 3 934 1 0 0 0 0 0 0 0 0 0 1 0
E 8 540 0 0 0 0 0 1 0 0 1 0 0 1
E 9 293 0 0 0 0 1 0 0 0 0 0 0 1
E 7 854 0 0 0 1 1 0 1 0 0 1 1 1
E 14 230 0 0 1 0 1 0 0 0 1 0 0 0
E 12 680 0 0 1 0 0 0 0 0 0 0 0 0
E 2 1062 1 1 1 0 1 1 1 1 1 1 0 0
E 5 177 0 0 1 0 1 0 0 0 0 0 0 0
E 8 747 0 0 0 1 1 0 0 0 1 0 1 1
E 13 1106 0 0 0 0 0 1 0 0 0 0 0 0
E 12 227 0 0 1 0 0 0 0 0 0 0 0 0
E 0 863 0 1 0 0 0 0 0 0 1 1 0 1
E 5 194 0 0 0 0 1 0 0 0 1 0 1 0
E 8 378 0 1 0 0 0 0 0 0 0 0 0 0
E 7 628 0 0 0 1 1 0 0 0 0 1 0 0
E 13 759 0 1 0 0 0 0 0 0 0 0 0 1
E 4 782 0 0 0 0 0 0 0 0 1 0 1 1
E 5 83 0 1 0 1 1 0 0 0 0 1 1 0
E 8 457 1 1 1 1 1 1 1 0 1 1 1 1
E 11 1050 0 0 0 0 0 1 0 0 0 0 0 0
E 13 584 0 0 0 0 0 1 0 0 0 0 1 0
E 12 1053 0 0 1 0 1 0 0 0 0 0 1 0
E 14 1030 0 0 1 1 1 1 0 0 1 1 1 0
E 8 88 1 1 1 1 1 1 1 0 1 1 1 1
E 11 1131 0 0 0 0 1 0 0 0 0 0 0 0
E 12 1042 0 0 0 0 0 0 0 0 0 0 1 0
E 1 945 0 1 0 0 1 0 0 0 0 0 0 1
E 13 810 0 0 0 0 0 1 0 0 0 0 0 0
E 1 802 0 0 0 1 1 0 0 0 0 1 0 1
E 6 1085 0 1 1 0 0 0 0 0 1 1 0 0
E 9 707 0 0 1 0 0 0 0 0 1 0 1 1
E 13 187 0 0 0 0 0 0 0 1 0 0 0 0
E 1 851 1 1 1 1 1 1 1 1 1 1 0 1
E 2 396 1 1 1 1 1 0 1 1 1 1 1 1
E 1 1127 0 0 0 1 0 0 0 0 0 0 0 0
E 4 322 1 0 1 1 1 1 0 0 1 1 1 0
E 5 535 0 0 1 1 1 0 0 0 0 0 0 0
E 9 556 0 0 0 1 1 0 0 0 1 0 1 1
E 14 287 0 0 1 0 1 1 0 0 1 0 1 0
E 1 716 0 0 0 0 0 0 0 0 1 0 0 0
E 9 1134 0 1 0 0 0 0 0 0 1 1 0 1
E 5 952 0 0 0 0 0 0 0 0 0 0 1 0
E 13 413 0 0 0 0 0 0 0 1 0 0 1 0
E 1 637 0 0 0 0 1 0 0 0 0 0 0 0
E 2 174 0 0 0 1 0 0 1 0 0 0 1 0
E 3 155 0 0 1 0 0 0 0 0 1 0 1 0
E 11 1008 0 0 1 0 1 1 0 0 1 1 1 1
E 10 741 0 0 0 0 0 1 0 0 0 0 0 1
E 11 644 0 0 1 0 0 0 0 0 0 1 0 0
E 12 91 1 0 1 1 1 0 0 0 1 1 1 1
E 13 494 1 1 0 0 1 1 1 1 1 1 0 1
E 14 569 0 1 1 0 0 0 0 0 1 0 1 0
E 1 494 1 1 1 1 1 1 1 1 1 1 0 1
E 3 296 0 1 0 0 0 0 0 0 0 0 1 0
E 10 628 0 1 0 1 1 0 0 0 0 0 1 1
E 12 42 0 0 0 0 0 0 0 0 1 0 1 0
E 13 383 0 1 0 0 0 1 0 0 1 0 0 1
E 3 441 0 0 0 0 0 0 0 0 0 0 1 0
E 8 1133 0 0 0 0 0 1 0 0 0 0 0 0
E 6 520 0 0 0 0 1 0 0 0 1 0 0 0
E 7 353 0 0 0 0 1 0 0 0 0 0 0 0
E 11 866 1 1 0 0 1 1 1 0 1 1 1 0
E 12 185 0 1 1 1 1 0 0 1 0 0 1 1
E 1 136 1 1 0 1 1 0 1 1 1 1 1 1
E 3 454 0 0 0 1 0 0 0 0 0 0 0 0
E 10 342 0 0 0 0 1 0 0 0 0 0 0 1
E 11 1011 0 1 0 0 1 0 0 0 0 0 0 1
E 12 264 0 0 1 0 0 0 0 0 0 1 0 1
E 0 320 0 1 0 1 1 0 0 0 0 1 0 0
E 2 786 0 1 1 1 1 1 1 0 1 1 1 1
E 3 599 1 1 1 1 1 0 1 0 0 0 1 0
E 6 810 1 1 1 0 1 0 1 0 1 0 0 1
E 2 645 0 0 0 1 1 0 0 0 0 0 0 0
E 3 740 0 1 0 0 1 0 0 0 0 0 1 0
E 6 197 0 0 0 0 0 0 0 0 0 0 0 1
E 7 148 0 0 0 1 1 0 0 0 1 0 0 1
E 10 136 1 0 0 1 1 1 0 0 1 1 1 1
E 11 209 0 0 0 0 0 1 0 0 1 0 0 1
E 0 110 0 0 0 0 0 0 0 0 0 1 0 0
E 2 564 0 0 0 0 0 0 1 0 0 0 1 0
E 8 937 0 0 0 1 1 1 0 0 0 0 0 0
E 6 84 0 1 0 0 1 0 0 1 0 1 0 0
E 10 27 0 0 0 1 1 1 0 0 0 0 1 0
E 11 302 1 1 1 0 0 0 0 0 0 1 1 1
E 12 765 0 0 1 0 0 0 0 1 0 0 1 0
E 0 29 0 0 1 1 1 0 0 0 0 1 1 1
E 11 447 0 0 0 0 0 0 1 0 0 0 0 1
E 0 140 0 0 0 0 0 0 0 0 0 1 0 0
E 4 716 0 0 0 1 1 0 0 0 1 1 1 0
E 5 149 0 1 0 1 0 0 0 0 0 0 0 0
E 6 374 0 0 0 0 1 0 0 0 0 0 0 0
E 9 210 0 0 0 0 0 1 0 0 0 0 0 0
E 13 650 0 0 0 1 0 1 0 0 0 0 1 0
E 12 803 0 0 1 0 0 0 0 1 0 0 0 0
E 13 1142 0 0 0 0 1 1 0 0 0 0 0 0
E 0 827 0 0 0 0 1 0 0 0 1 0 1 0
E 6 257 1 0 0 0 1 0 0 0 1 0 1 0
E 12 946 0 0 0 0 0 0 0 0 0 0 1 0
E 0 938 0 0 0 1 1 0 0 0 0 0 0 1
E 5 439 0 0 0 1 1 0 0 0 0 0 0 0
E 11 1030 0 0 0 0 0 1 0 0 1 0 1 0
E 7 745 1 0 0 1 1 1 0 0 0 1 1 0
E 12 1025 0 0 1 0 0 0 0 0 0 0 0 0
E 0 601 0 0 0 0 1 0 0 0 0 0 0 0
E 5 472 0 0 0 1 0 0 0 0 1 0 1 0
E 8 116 0 1 0 1 0 0 0 0 0 0 0 1
E 1 925 0 0 0 0 1 0 0 0 0 0 1 0
E 0 712 0 0 0 0 1 0 0 0 0 0 0 0
