"node1","node2","BRCA","COAD","HNSC","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"TRAP1","ERAL1",0,1,1,0,1,0,0,1,0,1,0,0
"TRAP1","CMC1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL28",1,1,0,0,0,0,1,1,0,1,0,0
"TRAP1","TSFM",1,1,0,0,1,0,0,0,0,1,0,0
"TRAP1","FXN",0,0,1,0,0,0,0,1,0,1,0,0
"TRAP1","NFU1",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","YARS2",0,0,1,0,1,1,0,1,1,1,0,0
"TRAP1","MRPL21",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","ALDH4A1",0,1,0,1,1,0,0,0,0,0,0,0
"TRAP1","TOMM40L",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","NDUFAF1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NDUFB10",1,1,0,0,1,0,1,1,0,1,0,0
"TRAP1","ACADSB",0,0,1,0,1,0,0,0,0,0,1,0
"TRAP1","MRPS9",0,0,1,1,0,0,0,1,0,1,0,0
"TRAP1","COQ8A",0,0,0,1,0,0,0,0,0,0,0,0
"TRAP1","ACADVL",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","COQ4",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL15",1,0,0,0,1,0,0,0,1,1,0,0
"TRAP1","NDUFA2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL24",0,0,0,0,0,0,1,0,0,0,0,0
"TRAP1","NDUFS5",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","AK3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CYCS",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MIPEP",0,0,0,1,1,1,0,0,0,1,1,1
"TRAP1","LYRM7",0,0,0,1,0,0,0,0,0,0,0,0
"TRAP1","CRAT",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","PCCB",0,0,1,0,1,0,0,1,1,1,1,1
"TRAP1","MRPS7",0,1,0,1,1,0,0,0,0,1,0,0
"TRAP1","MRPL3",0,0,1,0,1,1,0,0,1,1,0,0
"TRAP1","PRODH",0,0,0,1,0,0,0,0,0,0,0,0
"TRAP1","PCCA",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","MCCC1",0,0,1,1,1,1,0,0,1,0,1,0
"TRAP1","MRPS12",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","CLPB",0,1,0,0,1,0,0,0,1,0,0,1
"TRAP1","PDK1",0,0,0,1,0,0,0,0,1,0,0,0
"TRAP1","MRPL49",0,1,0,1,1,1,0,0,0,1,1,1
"TRAP1","COX7A2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TMEM126A",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ECHDC2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","HCCS",0,0,0,0,1,0,0,0,0,0,1,0
"TRAP1","HIBADH",0,0,1,1,1,0,0,0,0,0,0,0
"TRAP1","MRPL19",0,0,1,0,1,1,0,1,0,1,0,0
"TRAP1","MRPL36",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A30",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","BDH1",0,0,0,0,1,0,0,0,1,1,0,0
"TRAP1","FARS2",0,0,0,1,1,0,0,0,0,1,0,1
"TRAP1","ABCB7",0,0,0,0,0,0,0,0,1,0,1,1
"TRAP1","MTX1",0,1,1,0,1,0,1,0,0,0,0,0
"TRAP1","NDUFA7",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TIMM17A",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","ALDH9A1",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","MRPS18C",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MARS2",0,1,1,0,1,1,0,1,1,1,1,1
"TRAP1","ALDH6A1",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","FDXR",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","GATC",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","ACAD8",0,0,0,1,1,1,0,0,0,0,1,1
"TRAP1","ALDH2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","PPIF",0,1,0,0,1,0,0,0,0,1,0,1
"TRAP1","TIMM22",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","IVD",0,0,1,1,1,0,0,0,0,0,0,1
"TRAP1","L2HGDH",0,0,1,1,1,0,0,1,1,1,1,1
"TRAP1","ETHE1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL20",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A5",0,1,1,0,1,0,0,1,1,1,1,1
"TRAP1","SLC25A12",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS21",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TOMM22",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","ACAA2",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","MRPL30",0,0,1,1,1,0,0,0,1,1,1,0
"TRAP1","NDUFB2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS34",1,1,1,0,1,0,1,1,0,1,0,1
"TRAP1","ETFB",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","AFG1L",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","ATPIF1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ATP5F1",0,0,0,1,1,1,0,0,0,1,0,1
"TRAP1","COX7C",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CHCHD3",0,0,1,1,1,1,0,1,1,1,1,1
"TRAP1","COQ10B",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ACSF3",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","POLDIP2",0,1,1,1,1,0,1,1,0,1,0,1
"TRAP1","SLC25A10",0,1,0,0,0,0,1,1,0,1,0,0
"TRAP1","SLC25A13",0,0,1,1,1,0,0,0,1,0,1,0
"TRAP1","PDK3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ME3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL22",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","IDH2",0,1,0,0,1,0,0,0,0,0,0,0
"TRAP1","GCDH",0,1,1,0,1,0,0,0,0,0,0,0
"TRAP1","MRPL47",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PPA2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MRPL9",0,0,1,0,1,0,1,0,0,1,0,0
"TRAP1","CHCHD10",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","WARS2",0,0,0,1,1,1,0,0,1,0,0,0
"TRAP1","SLC25A19",0,1,1,0,0,0,0,0,1,1,0,0
"TRAP1","CBR4",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SMDT1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","HAGH",0,1,0,0,1,0,0,0,0,0,0,0
"TRAP1","COX7A1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MTG1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","COX14",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NDUFA12",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS16",0,0,1,0,1,0,0,0,0,1,0,0
"TRAP1","MTERF2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ETFRF1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GPD2",0,0,1,0,0,0,0,0,0,1,0,0
"TRAP1","NDUFA10",0,1,0,1,1,0,0,0,0,1,0,1
"TRAP1","NDUFC2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLIRP",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MT-ATP6",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MT-CO2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TIMM21",0,0,0,1,1,1,0,0,0,0,0,0
"TRAP1","NDUFA8",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GLS",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","NDUFB11",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","DHTKD1",0,0,1,1,1,0,0,0,0,0,0,0
"TRAP1","FAHD2A",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","HSD17B8",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","HINT2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS5",0,0,1,1,0,0,0,0,0,1,0,0
"TRAP1","C6ORF136",0,0,1,0,0,0,0,0,0,0,0,0
"TRAP1","SPRYD4",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","LIPT2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","DECR1",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MRPS26",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","SLC25A15",0,0,1,0,1,0,0,1,1,1,0,1
"TRAP1","NDUFV3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","BPHL",0,0,0,1,1,0,0,0,0,0,1,1
"TRAP1","STOML2",0,1,0,1,1,0,0,1,0,1,1,1
"TRAP1","MSRB2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","LACTB",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","TOMM40",0,1,1,0,0,0,1,1,0,1,0,0
"TRAP1","SLC25A25",0,0,0,0,0,0,0,0,0,0,0,1
"TRAP1","ADCK5",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","ACAD10",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","VWA8",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","CCDC90B",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","DNAJC11",0,0,1,1,1,1,0,0,1,1,1,1
"TRAP1","ALKBH7",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GLDC",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MPC1L",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","THEM4",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SSBP1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL27",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS10",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","AK4",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","ATAD3A",0,1,0,0,0,0,1,0,0,1,0,0
"TRAP1","MRPL37",0,1,0,1,1,0,0,0,1,1,1,1
"TRAP1","PTGES2",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","TXNRD2",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","ACSM5",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","CISD1",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MRPL41",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MTARC2",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","MRPS6",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL23",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","SQOR",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SCO1",0,0,1,1,1,1,0,0,0,1,0,1
"TRAP1","GCAT",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MTHFD1L",0,1,0,0,0,0,0,0,1,1,0,0
"TRAP1","ECI2",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","UQCRB",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ATP5H",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ATP5L",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CCDC58",0,0,1,0,0,0,0,0,0,0,0,0
"TRAP1","MCCC2",0,0,1,1,1,1,1,1,0,1,0,0
"TRAP1","MCEE",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MOCS1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MUT",0,0,0,1,1,0,0,0,1,0,1,0
"TRAP1","SLC25A51",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ATP5G3",0,1,1,0,1,0,0,0,0,1,0,0
"TRAP1","ATAD1",0,0,0,0,0,0,0,0,0,0,1,0
"TRAP1","OXNAD1",0,0,0,0,1,0,0,0,1,1,0,0
"TRAP1","MTG2",0,1,0,0,0,0,1,0,0,0,0,0
"TRAP1","DARS2",0,0,1,1,1,1,0,0,1,1,1,1
"TRAP1","MRPL51",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PC",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","CLYBL",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","PNPLA8",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MLYCD",0,0,0,1,1,1,0,0,0,0,0,1
"TRAP1","PYURF",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TIMM17B",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL32",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A26",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PRODH2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","NIT2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","FDX2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ME2",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","TUFM",1,1,1,0,1,1,1,1,0,1,0,1
"TRAP1","COX6A2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC30A9",0,0,0,0,1,0,0,0,1,1,1,0
"TRAP1","TAMM41",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TIMM23",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","RMND1",0,0,0,0,1,0,0,0,1,0,0,0
"TRAP1","MFN2",0,0,0,1,1,0,0,0,0,1,1,1
"TRAP1","DNLZ",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CHCHD4",0,0,1,0,1,0,0,1,0,1,0,0
"TRAP1","NDUFAB1",1,1,1,0,1,0,1,1,0,0,0,0
"TRAP1","ACSM1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","COA5",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","COQ2",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","PDSS2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","EHHADH",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","NDUFS3",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","ABCB10",0,0,1,0,1,0,0,0,0,0,0,0
"TRAP1","CKMT2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS25",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ACAD9",0,1,0,1,1,1,0,0,1,1,0,0
"TRAP1","COX16",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","FAM210A",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","ACOT13",0,0,0,1,0,0,0,0,0,0,0,0
"TRAP1","CPT1A",0,0,1,1,1,0,0,0,0,0,0,0
"TRAP1","GK",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","DHRS4",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","PRELID2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CARS2",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","NIPSNAP2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","NDUFB7",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","C19ORF70",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","GLRX2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS30",0,0,0,1,1,0,0,0,1,1,1,0
"TRAP1","SCO2",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","HSD17B10",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","NARS2",0,0,1,1,1,0,0,0,1,1,1,0
"TRAP1","RPUSD3",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","SUOX",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","SARDH",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","RIDA",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","COX8A",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","SPR",0,0,0,1,0,0,0,0,0,1,0,0
"TRAP1","MPV17",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ZADH2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL18",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ALDH1B1",0,0,0,0,1,0,0,0,0,0,0,1
"TRAP1","CHCHD1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TIMM8A",0,0,1,0,1,0,0,1,1,1,1,0
"TRAP1","VDAC3",0,0,1,0,0,0,0,0,0,1,0,0
"TRAP1","SLC25A24",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MPC1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A22",0,1,0,0,0,0,0,0,1,1,0,0
"TRAP1","SLC25A31",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A18",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TRNT1",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","IDE",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GSTK1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","VARS2",0,0,0,1,0,0,1,0,0,0,0,0
"TRAP1","MRPL54",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL38",0,1,1,0,0,1,0,0,0,0,0,0
"TRAP1","MRPL58",0,1,0,0,1,0,0,1,0,1,0,0
"TRAP1","MTCH1",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","TRIAP1",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","PTCD3",0,0,1,0,1,1,0,0,1,1,0,0
"TRAP1","COX10",0,0,1,1,1,0,0,1,0,1,0,1
"TRAP1","AKAP1",1,0,1,1,1,0,0,1,0,1,0,1
"TRAP1","MRM3",1,1,0,0,1,0,0,0,0,1,0,1
"TRAP1","AK2",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","TMEM70",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","NOA1",0,0,1,0,1,1,1,1,1,1,1,1
"TRAP1","MCUR1",0,0,1,1,0,0,0,0,0,0,0,0
"TRAP1","TMEM14C",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NDUFC1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL35",0,0,1,1,1,0,0,0,0,1,0,0
"TRAP1","NDUFA3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PDSS1",0,0,1,0,1,0,0,1,0,1,0,0
"TRAP1","SLC25A16",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","FMC1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ACSM3",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","NDUFAF6",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","UCP1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SFXN1",0,0,0,1,1,0,0,0,0,1,0,0
"TRAP1","GLRX5",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","PTRH1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS11",0,0,0,0,0,0,0,0,0,0,0,1
"TRAP1","XPNPEP3",0,0,1,1,0,0,0,0,1,0,0,0
"TRAP1","PDP1",0,0,0,0,0,0,0,0,0,0,1,0
"TRAP1","ECI1",1,1,1,0,0,0,1,1,0,1,0,0
"TRAP1","SLC25A21",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A29",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SLC25A45",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SDHAF3",0,0,1,0,1,0,0,0,0,0,0,0
"TRAP1","PRELID3B",0,0,1,0,1,0,0,0,1,0,0,0
"TRAP1","SLC25A39",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","NDUFB3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","REXO2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GATM",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","TIMM10B",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SARS2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CHDH",0,0,0,1,1,0,0,0,0,1,0,0
"TRAP1","MRPL57",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","C8ORF82",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","EARS2",1,1,1,1,1,1,1,1,1,1,1,1
"TRAP1","GRHPR",0,0,0,1,1,0,0,0,0,1,0,1
"TRAP1","MTFMT",0,0,1,0,0,0,0,0,0,1,0,0
"TRAP1","PTCD2",0,0,0,1,1,1,0,0,0,0,0,1
"TRAP1","ECHDC1",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","HARS2",0,0,0,1,1,1,0,0,0,1,1,0
"TRAP1","NDUFA4",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NDUFA13",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NAXE",0,1,0,0,1,0,0,0,0,0,0,0
"TRAP1","TMEM11",0,0,0,0,0,0,0,0,0,1,0,0
"TRAP1","SELENOO",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","NAGS",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","HSD17B4",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","NDUFAF7",0,0,1,0,0,0,0,0,0,0,0,0
"TRAP1","OAT",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","MRPL50",0,0,1,0,0,0,0,0,0,0,0,0
"TRAP1","COX7B",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","RARS2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","OXLD1",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","LACTB2",0,0,0,1,1,0,0,0,1,0,1,0
"TRAP1","NDUFA11",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","AURKAIP1",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","CHCHD7",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","SHMT2",1,1,1,1,1,0,0,1,1,1,1,1
"TRAP1","MTHFD2",0,0,1,0,0,0,0,1,1,1,0,0
"TRAP1","RMDN1",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","CPS1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPL14",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","C6ORF203",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","RDH13",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TRMT2B",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS24",0,1,1,0,1,0,0,0,0,0,0,1
"TRAP1","COA3",0,1,0,0,1,0,0,0,0,0,0,0
"TRAP1","GSR",0,0,1,0,1,0,0,0,0,1,1,0
"TRAP1","ENDOG",0,1,0,0,1,0,0,0,0,1,0,0
"TRAP1","BCAT2",0,1,0,0,1,0,0,0,0,1,0,0
"TRAP1","TEFM",0,0,1,0,1,0,0,0,1,0,0,0
"TRAP1","ACSF2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TRMU",0,1,0,0,0,0,0,0,0,1,0,0
"TRAP1","MRPS22",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","LAP3",0,0,0,0,1,0,0,0,0,1,0,0
"TRAP1","GLUD1",0,0,1,1,0,0,0,0,0,0,0,0
"TRAP1","HMGCL",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","FHIT",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MRPS33",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","NUBPL",0,0,0,0,1,0,0,0,1,0,1,0
"TRAP1","LYRM2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MPV17L",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","GADD45GIP1",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","TFAM",0,0,1,0,1,1,0,0,1,0,1,0
"TRAP1","ALDH18A1",0,0,0,0,0,0,0,0,1,1,0,0
"TRAP1","OXSM",0,0,0,0,0,0,0,0,1,1,0,0
"TRAP1","KYAT3",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","TARS2",1,0,1,1,1,1,1,0,1,1,0,0
"TRAP1","TBRG4",1,1,1,0,1,0,1,1,1,1,0,0
"TRAP1","TMEM65",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ROMO1",0,1,0,0,0,0,0,0,0,0,0,0
"TRAP1","PRDX5",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","DNAJC15",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","MAIP1",0,0,1,1,1,1,0,0,1,1,1,0
"TRAP1","HIGD1A",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","C16ORF91",1,1,1,0,1,1,1,1,0,1,0,1
"TRAP1","RHOT2",1,1,0,0,0,0,1,0,0,1,0,0
"TRAP1","SLC25A44",0,0,0,1,0,0,0,0,0,0,0,0
"TRAP1","HAO2",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","OXA1L",0,0,0,0,1,0,0,0,1,1,0,0
"TRAP1","SLC25A46",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","RDH14",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","C14ORF2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","CA5B",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","COASY",0,1,1,0,1,0,1,0,0,1,0,0
"TRAP1","CISD3",0,1,0,1,1,0,0,0,0,0,0,0
"TRAP1","GSTZ1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","COX6B2",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","GLOD4",0,0,1,1,1,1,0,0,0,1,1,0
"TRAP1","ACAA1",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","CROT",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PDF",0,1,0,1,1,1,1,1,0,1,1,1
"TRAP1","COX19",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","AMT",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","PDPR",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","NLN",0,0,1,1,1,1,0,1,1,1,0,0
"TRAP1","BOLA1",0,0,0,0,0,0,0,0,0,0,0,0
"TRAP1","ALAS2",0,0,0,0,1,0,0,0,0,0,0,0
"TRAP1","ALDH7A1",0,0,0,1,1,0,0,0,0,0,0,0
"TRAP1","HDHD5",0,1,1,0,0,0,0,0,1,1,0,1
"TRAP1","GFER",0,1,0,0,0,0,1,0,0,1,0,0
"TRAP1","IMMP2L",0,0,0,0,1,0,0,0,0,0,1,0
