"num_removed","cancer","prop_remain","prop_removed","run_name","under_curve","y_txt"
3,"LUSC",0.920671328671329,0.2,"random",0.722925475961061,0.4
3,"PRAD",0.972075294117647,0.2,"random",0.792093347625851,0.4
3,"STAD",0.962983094928479,0.2,"random",0.772364285687789,0.4
3,"THCA",0.979026759167493,0.2,"random",0.802996847561358,0.4
3,"UCEC",0.953627329192547,0.2,"random",0.75722106669341,0.4
4,"BRCA",0.899787162162162,0.266666666666667,"random",0.730338198604787,0.4
4,"COAD",0.929007945516459,0.266666666666667,"random",0.754030843883154,0.4
4,"HNSC",0.950432964329643,0.266666666666667,"random",0.780016748980333,0.4
4,"KIRC",0.92911157455683,0.266666666666667,"random",0.753487705516588,0.4
4,"KIRP",0.96893422306959,0.266666666666667,"random",0.804593735895981,0.4
4,"LIHC",0.903597051597052,0.266666666666667,"random",0.732849683228127,0.4
4,"LUAD",0.896321372854914,0.266666666666667,"random",0.729659223015456,0.4
4,"LUSC",0.888031468531469,0.266666666666667,"random",0.722925475961061,0.4
4,"PRAD",0.960014117647059,0.266666666666667,"random",0.792093347625851,0.4
4,"STAD",0.945407022106632,0.266666666666667,"random",0.772364285687789,0.4
4,"THCA",0.969579781962339,0.266666666666667,"random",0.802996847561358,0.4
4,"UCEC",0.933366459627329,0.266666666666667,"random",0.75722106669341,0.4
5,"BRCA",0.866864864864865,0.333333333333333,"random",0.730338198604787,0.4
5,"COAD",0.904681044267877,0.333333333333333,"random",0.754030843883154,0.4
5,"HNSC",0.933817958179582,0.333333333333333,"random",0.780016748980333,0.4
5,"KIRC",0.903009384775808,0.333333333333333,"random",0.753487705516588,0.4
5,"KIRP",0.957229742612011,0.333333333333333,"random",0.804593735895981,0.4
5,"LIHC",0.871619164619165,0.333333333333333,"random",0.732849683228127,0.4
5,"LUAD",0.863750390015601,0.333333333333333,"random",0.729659223015456,0.4
5,"LUSC",0.852108391608392,0.333333333333333,"random",0.722925475961061,0.4
5,"PRAD",0.945402352941176,0.333333333333333,"random",0.792093347625851,0.4
5,"STAD",0.926577373211964,0.333333333333333,"random",0.772364285687789,0.4
5,"THCA",0.957395441030723,0.333333333333333,"random",0.802996847561358,0.4
5,"UCEC",0.908998757763975,0.333333333333333,"random",0.75722106669341,0.4
6,"BRCA",0.826902027027027,0.4,"random",0.730338198604787,0.4
6,"COAD",0.875600454029512,0.4,"random",0.754030843883154,0.4
6,"HNSC",0.91389913899139,0.4,"random",0.780016748980333,0.4
6,"KIRC",0.870688216892596,0.4,"random",0.753487705516588,0.4
6,"KIRP",0.940394661582459,0.4,"random",0.804593735895981,0.4
6,"LIHC",0.832103194103194,0.4,"random",0.732849683228127,0.4
6,"LUAD",0.825457098283931,0.4,"random",0.729659223015456,0.4
6,"LUSC",0.81070979020979,0.4,"random",0.722925475961061,0.4
6,"PRAD",0.928804705882353,0.4,"random",0.792093347625851,0.4
6,"STAD",0.90369310793238,0.4,"random",0.772364285687789,0.4
6,"THCA",0.942017839444995,0.4,"random",0.802996847561358,0.4
6,"UCEC",0.880695652173913,0.4,"random",0.75722106669341,0.4
7,"BRCA",0.782601351351351,0.466666666666667,"random",0.730338198604787,0.4
7,"COAD",0.842240635641317,0.466666666666667,"random",0.754030843883154,0.4
7,"HNSC",0.891709717097171,0.466666666666667,"random",0.780016748980333,0.4
7,"KIRC",0.835795620437956,0.466666666666667,"random",0.753487705516588,0.4
7,"KIRP",0.921027645376549,0.466666666666667,"random",0.804593735895981,0.4
7,"LIHC",0.790560196560197,0.466666666666667,"random",0.732849683228127,0.4
7,"LUAD",0.779488299531981,0.466666666666667,"random",0.729659223015456,0.4
7,"LUSC",0.765734265734266,0.466666666666667,"random",0.722925475961061,0.4
7,"PRAD",0.906150588235294,0.466666666666667,"random",0.792093347625851,0.4
7,"STAD",0.874343302990897,0.466666666666667,"random",0.772364285687789,0.4
7,"THCA",0.920265609514371,0.466666666666667,"random",0.802996847561358,0.4
7,"UCEC",0.849828571428571,0.466666666666667,"random",0.75722106669341,0.4
8,"BRCA",0.729905405405405,0.533333333333333,"random",0.730338198604787,0.4
8,"COAD",0.802179341657208,0.533333333333333,"random",0.754030843883154,0.4
8,"HNSC",0.864186961869619,0.533333333333333,"random",0.780016748980333,0.4
8,"KIRC",0.792508863399374,0.533333333333333,"random",0.753487705516588,0.4
8,"KIRP",0.894190657769304,0.533333333333333,"random",0.804593735895981,0.4
8,"LIHC",0.74287714987715,0.533333333333333,"random",0.732849683228127,0.4
8,"LUAD",0.727666146645866,0.533333333333333,"random",0.729659223015456,0.4
8,"LUSC",0.716122377622378,0.533333333333333,"random",0.722925475961061,0.4
8,"PRAD",0.879192941176471,0.533333333333333,"random",0.792093347625851,0.4
8,"STAD",0.840998699609883,0.533333333333333,"random",0.772364285687789,0.4
8,"THCA",0.892410307234886,0.533333333333333,"random",0.802996847561358,0.4
8,"UCEC",0.812511801242236,0.533333333333333,"random",0.75722106669341,0.4
9,"BRCA",0.667756756756757,0.6,"random",0.730338198604787,0.4
9,"COAD",0.750862656072645,0.6,"random",0.754030843883154,0.4
9,"HNSC",0.826083640836408,0.6,"random",0.780016748980333,0.4
9,"KIRC",0.740942648592284,0.6,"random",0.753487705516588,0.4
9,"KIRP",0.861420400381316,0.6,"random",0.804593735895981,0.4
9,"LIHC",0.684759213759214,0.6,"random",0.732849683228127,0.4
9,"LUAD",0.66580031201248,0.6,"random",0.729659223015456,0.4
9,"LUSC",0.661384615384615,0.6,"random",0.722925475961061,0.4
9,"PRAD",0.842847058823529,0.6,"random",0.792093347625851,0.4
9,"STAD",0.79875422626788,0.6,"random",0.772364285687789,0.4
9,"THCA",0.853762140733399,0.6,"random",0.802996847561358,0.4
9,"UCEC",0.770576397515528,0.6,"random",0.75722106669341,0.4
10,"BRCA",0.596429054054054,0.666666666666667,"random",0.730338198604787,0.4
10,"COAD",0.693019296254257,0.666666666666667,"random",0.754030843883154,0.4
10,"HNSC",0.773343173431734,0.666666666666667,"random",0.780016748980333,0.4
10,"KIRC",0.679274244004171,0.666666666666667,"random",0.753487705516588,0.4
10,"KIRP",0.818657769304099,0.666666666666667,"random",0.804593735895981,0.4
10,"LIHC",0.612953316953317,0.666666666666667,"random",0.732849683228127,0.4
10,"LUAD",0.599394695787832,0.666666666666667,"random",0.729659223015456,0.4
10,"LUSC",0.595937062937063,0.666666666666667,"random",0.722925475961061,0.4
10,"PRAD",0.788155294117647,0.666666666666667,"random",0.792093347625851,0.4
10,"STAD",0.743695708712614,0.666666666666667,"random",0.772364285687789,0.4
10,"THCA",0.805435084241824,0.666666666666667,"random",0.802996847561358,0.4
10,"UCEC",0.721965217391304,0.666666666666667,"random",0.75722106669341,0.4
11,"BRCA",0.513939189189189,0.733333333333333,"random",0.730338198604787,0.4
11,"COAD",0.611430192962543,0.733333333333333,"random",0.754030843883154,0.4
11,"HNSC",0.701729397293973,0.733333333333333,"random",0.780016748980333,0.4
11,"KIRC",0.599695516162669,0.733333333333333,"random",0.753487705516588,0.4
11,"KIRP",0.750735938989514,0.733333333333333,"random",0.804593735895981,0.4
11,"LIHC",0.533437346437346,0.733333333333333,"random",0.732849683228127,0.4
11,"LUAD",0.516761310452418,0.733333333333333,"random",0.729659223015456,0.4
11,"LUSC",0.517034965034965,0.733333333333333,"random",0.722925475961061,0.4
11,"PRAD",0.719190588235294,0.733333333333333,"random",0.792093347625851,0.4
11,"STAD",0.67296488946684,0.733333333333333,"random",0.772364285687789,0.4
11,"THCA",0.734547076313181,0.733333333333333,"random",0.802996847561358,0.4
11,"UCEC",0.651416149068323,0.733333333333333,"random",0.75722106669341,0.4
12,"BRCA",0.414108108108108,0.8,"random",0.730338198604787,0.4
12,"COAD",0.506783200908059,0.8,"random",0.754030843883154,0.4
12,"HNSC",0.610937269372694,0.8,"random",0.780016748980333,0.4
12,"KIRC",0.502798748696559,0.8,"random",0.753487705516588,0.4
12,"KIRP",0.659574833174452,0.8,"random",0.804593735895981,0.4
12,"LIHC",0.435896805896806,0.8,"random",0.732849683228127,0.4
12,"LUAD",0.419775351014041,0.8,"random",0.729659223015456,0.4
12,"LUSC",0.427433566433566,0.8,"random",0.722925475961061,0.4
12,"PRAD",0.621781176470588,0.8,"random",0.792093347625851,0.4
12,"STAD",0.574954486345904,0.8,"random",0.772364285687789,0.4
12,"THCA",0.633649157581764,0.8,"random",0.802996847561358,0.4
12,"UCEC",0.562484472049689,0.8,"random",0.75722106669341,0.4
13,"BRCA",0.303378378378378,0.866666666666667,"random",0.730338198604787,0.4
13,"COAD",0.376939841089671,0.866666666666667,"random",0.754030843883154,0.4
13,"HNSC",0.480462484624846,0.866666666666667,"random",0.780016748980333,0.4
13,"KIRC",0.375122002085506,0.866666666666667,"random",0.753487705516588,0.4
13,"KIRP",0.531689227836034,0.866666666666667,"random",0.804593735895981,0.4
13,"LIHC",0.316014742014742,0.866666666666667,"random",0.732849683228127,0.4
13,"LUAD",0.310336973478939,0.866666666666667,"random",0.729659223015456,0.4
13,"LUSC",0.323300699300699,0.866666666666667,"random",0.722925475961061,0.4
13,"PRAD",0.492025882352941,0.866666666666667,"random",0.792093347625851,0.4
13,"STAD",0.450127438231469,0.866666666666667,"random",0.772364285687789,0.4
13,"THCA",0.486836471754212,0.866666666666667,"random",0.802996847561358,0.4
13,"UCEC",0.439880745341615,0.866666666666667,"random",0.75722106669341,0.4
14,"BRCA",0.163155405405405,0.933333333333333,"random",0.730338198604787,0.4
14,"COAD",0.21350056753689,0.933333333333333,"random",0.754030843883154,0.4
14,"HNSC",0.293886838868389,0.933333333333333,"random",0.780016748980333,0.4
14,"KIRC",0.2111157455683,0.933333333333333,"random",0.753487705516588,0.4
14,"KIRP",0.323992373689228,0.933333333333333,"random",0.804593735895981,0.4
14,"LIHC",0.175761670761671,0.933333333333333,"random",0.732849683228127,0.4
14,"LUAD",0.175120124804992,0.933333333333333,"random",0.729659223015456,0.4
14,"LUSC",0.18591958041958,0.933333333333333,"random",0.722925475961061,0.4
14,"PRAD",0.289701176470588,0.933333333333333,"random",0.792093347625851,0.4
14,"STAD",0.262889466840052,0.933333333333333,"random",0.772364285687789,0.4
14,"THCA",0.281106045589693,0.933333333333333,"random",0.802996847561358,0.4
14,"UCEC",0.26608198757764,0.933333333333333,"random",0.75722106669341,0.4
15,"BRCA",0,1,"random",0.730338198604787,0.4
15,"COAD",0,1,"random",0.754030843883154,0.4
15,"HNSC",0,1,"random",0.780016748980333,0.4
15,"KIRC",0,1,"random",0.753487705516588,0.4
15,"KIRP",0,1,"random",0.804593735895981,0.4
15,"LIHC",0,1,"random",0.732849683228127,0.4
15,"LUAD",0,1,"random",0.729659223015456,0.4
15,"LUSC",0,1,"random",0.722925475961061,0.4
15,"PRAD",0,1,"random",0.792093347625851,0.4
15,"STAD",0,1,"random",0.772364285687789,0.4
15,"THCA",0,1,"random",0.802996847561358,0.4
15,"UCEC",0,1,"random",0.75722106669341,0.4
