cancer,under_curve,run_type,sim,chap_removed
STAD,0.6021425131655409,random,9,YME1L1->CLPP->DNAJA3->TRAP1->DNAJC19->HTRA2->HSPD1->LONP1->HSPE1->CLPX->SPG7->GRPEL2->HSPA9->AFG3L2->HSCB
THCA,0.7065495662890092,random,9,HTRA2->LONP1->DNAJC19->HSCB->TRAP1->CLPP->GRPEL2->HSPA9->DNAJA3->YME1L1->SPG7->AFG3L2->HSPE1->CLPX->HSPD1
UCEC,0.599645167069205,random,9,YME1L1->HSPA9->TRAP1->GRPEL2->HSPE1->CLPX->DNAJC19->HSPD1->DNAJA3->CLPP->SPG7->HTRA2->LONP1->HSCB->AFG3L2
BRCA,0.5653766052883513,random,10,LONP1->CLPP->YME1L1->DNAJA3->HSCB->TRAP1->SPG7->CLPX->HTRA2->GRPEL2->HSPA9->HSPE1->DNAJC19->AFG3L2->HSPD1
COAD,0.61315655399651,random,10,LONP1->CLPP->HSPA9->GRPEL2->SPG7->HSPE1->HSCB->AFG3L2->DNAJA3->DNAJC19->YME1L1->HTRA2->CLPX->TRAP1->HSPD1
HNSC,0.6074628447386405,random,10,SPG7->AFG3L2->DNAJC19->HTRA2->GRPEL2->HSCB->HSPA9->CLPP->CLPX->HSPE1->LONP1->DNAJA3->YME1L1->TRAP1->HSPD1
KIRC,0.6719939651671113,random,10,HSPD1->HSCB->LONP1->CLPX->GRPEL2->HTRA2->HSPA9->SPG7->CLPP->DNAJC19->HSPE1->YME1L1->AFG3L2->DNAJA3->TRAP1
KIRP,0.7363982461389066,random,10,DNAJA3->CLPX->CLPP->DNAJC19->TRAP1->HTRA2->HSCB->YME1L1->HSPE1->AFG3L2->HSPA9->HSPD1->SPG7->LONP1->GRPEL2
LIHC,0.6101325641751363,random,10,YME1L1->CLPP->AFG3L2->SPG7->HSPD1->HSPE1->DNAJA3->LONP1->HTRA2->HSPA9->HSCB->GRPEL2->DNAJC19->CLPX->TRAP1
LUAD,0.5736980109209222,random,10,TRAP1->HTRA2->HSPD1->HSPE1->DNAJC19->YME1L1->SPG7->AFG3L2->HSCB->GRPEL2->CLPP->CLPX->DNAJA3->HSPA9->LONP1
LUSC,0.5555678516381239,random,10,SPG7->AFG3L2->DNAJC19->LONP1->YME1L1->CLPX->CLPP->HSPD1->HSCB->HSPE1->GRPEL2->HTRA2->DNAJA3->HSPA9->TRAP1
PRAD,0.620759721140455,random,10,TRAP1->LONP1->YME1L1->HSPD1->DNAJA3->HTRA2->HSPE1->GRPEL2->HSPA9->SPG7->CLPP->CLPX->HSCB->AFG3L2->DNAJC19
STAD,0.5996043020506068,random,10,TRAP1->HSPE1->LONP1->HSCB->HTRA2->HSPD1->CLPP->HSPA9->YME1L1->AFG3L2->CLPX->DNAJA3->SPG7->GRPEL2->DNAJC19
THCA,0.6902438221342373,random,10,CLPP->HTRA2->HSPA9->AFG3L2->YME1L1->LONP1->DNAJC19->HSPE1->HSCB->DNAJA3->CLPX->TRAP1->HSPD1->GRPEL2->SPG7
UCEC,0.6119513769172464,random,10,CLPX->HSPA9->HSPD1->LONP1->DNAJC19->HTRA2->CLPP->HSPE1->TRAP1->YME1L1->DNAJA3->AFG3L2->SPG7->GRPEL2->HSCB
BRCA,0.5708700022291812,random,11,HSCB->TRAP1->GRPEL2->CLPP->HSPA9->LONP1->YME1L1->HTRA2->HSPE1->DNAJA3->DNAJC19->SPG7->HSPD1->CLPX->AFG3L2
COAD,0.6171159595446963,random,11,YME1L1->SPG7->LONP1->CLPP->TRAP1->HTRA2->DNAJA3->HSPD1->HSPE1->AFG3L2->HSCB->DNAJC19->HSPA9->GRPEL2->CLPX
HNSC,0.594081760935942,random,11,GRPEL2->LONP1->CLPX->TRAP1->DNAJC19->DNAJA3->HSPD1->CLPP->HTRA2->AFG3L2->SPG7->YME1L1->HSPA9->HSCB->HSPE1
KIRC,0.6754257731998999,random,11,HSPD1->DNAJC19->AFG3L2->HSCB->HTRA2->DNAJA3->CLPX->TRAP1->YME1L1->GRPEL2->HSPA9->CLPP->HSPE1->SPG7->LONP1
KIRP,0.6947695933744449,random,11,TRAP1->SPG7->HSPA9->HSCB->CLPP->HTRA2->HSPD1->DNAJC19->DNAJA3->YME1L1->AFG3L2->HSPE1->CLPX->GRPEL2->LONP1
LIHC,0.6031070469279481,random,11,DNAJC19->SPG7->HSPA9->HSCB->HSPE1->LONP1->CLPX->HSPD1->TRAP1->DNAJA3->HTRA2->GRPEL2->AFG3L2->YME1L1->CLPP
LUAD,0.5706075542085969,random,11,YME1L1->DNAJA3->CLPX->HSCB->HSPE1->TRAP1->CLPP->AFG3L2->LONP1->DNAJC19->HSPD1->HSPA9->GRPEL2->SPG7->HTRA2
LUSC,0.563041576827572,random,11,HTRA2->LONP1->GRPEL2->YME1L1->HSPD1->DNAJA3->HSPE1->AFG3L2->HSCB->HSPA9->DNAJC19->CLPX->SPG7->TRAP1->CLPP
PRAD,0.6202609081439227,random,11,HSCB->CLPX->DNAJA3->CLPP->HTRA2->HSPD1->SPG7->HSPE1->HSPA9->YME1L1->LONP1->TRAP1->GRPEL2->DNAJC19->AFG3L2
STAD,0.603685237884452,random,11,HSPE1->HSCB->LONP1->DNAJA3->AFG3L2->CLPP->DNAJC19->HSPA9->YME1L1->HSPD1->TRAP1->CLPX->SPG7->HTRA2->GRPEL2
THCA,0.7038333831540649,random,11,HSPD1->CLPX->HTRA2->AFG3L2->HSPA9->HSCB->HSPE1->TRAP1->GRPEL2->DNAJA3->DNAJC19->SPG7->CLPP->YME1L1->LONP1
UCEC,0.6009010230810437,random,11,LONP1->GRPEL2->YME1L1->AFG3L2->SPG7->TRAP1->HSCB->HTRA2->DNAJA3->CLPP->HSPD1->DNAJC19->CLPX->HSPE1->HSPA9
BRCA,0.5681245735742624,random,12,HSCB->CLPP->LONP1->DNAJA3->TRAP1->HSPD1->CLPX->HSPE1->SPG7->YME1L1->HSPA9->HTRA2->DNAJC19->AFG3L2->GRPEL2
COAD,0.6274189234595947,random,12,HSPA9->LONP1->SPG7->AFG3L2->HSPD1->HSCB->HSPE1->YME1L1->DNAJC19->GRPEL2->CLPP->HTRA2->TRAP1->CLPX->DNAJA3
HNSC,0.5924392148999217,random,12,YME1L1->DNAJA3->LONP1->HSPA9->TRAP1->HTRA2->AFG3L2->HSCB->CLPP->DNAJC19->GRPEL2->CLPX->HSPD1->SPG7->HSPE1
KIRC,0.6617984991399516,random,12,YME1L1->TRAP1->HSCB->LONP1->DNAJC19->CLPP->CLPX->HTRA2->HSPE1->HSPA9->AFG3L2->GRPEL2->SPG7->HSPD1->DNAJA3
KIRP,0.7349269476396507,random,12,HSCB->HSPA9->DNAJA3->TRAP1->HSPE1->HTRA2->CLPX->AFG3L2->GRPEL2->YME1L1->CLPP->SPG7->DNAJC19->HSPD1->LONP1
LIHC,0.6223688700210823,random,12,HSPD1->YME1L1->TRAP1->SPG7->HSCB->CLPX->CLPP->HSPA9->HTRA2->HSPE1->DNAJC19->GRPEL2->AFG3L2->DNAJA3->LONP1
LUAD,0.5692203538948131,random,12,HSCB->DNAJC19->DNAJA3->HSPE1->YME1L1->HTRA2->TRAP1->HSPA9->CLPX->HSPD1->LONP1->GRPEL2->AFG3L2->CLPP->SPG7
LUSC,0.5512405222489898,random,12,HSCB->DNAJA3->AFG3L2->LONP1->SPG7->TRAP1->HSPD1->HSPA9->CLPX->HSPE1->GRPEL2->HTRA2->YME1L1->CLPP->DNAJC19
PRAD,0.6231333635186523,random,12,CLPP->HSPE1->CLPX->SPG7->YME1L1->LONP1->HTRA2->TRAP1->DNAJC19->AFG3L2->HSPA9->HSCB->GRPEL2->HSPD1->DNAJA3
STAD,0.5818291044120263,random,12,YME1L1->CLPP->CLPX->HSCB->AFG3L2->HSPA9->LONP1->GRPEL2->SPG7->HTRA2->DNAJA3->TRAP1->HSPE1->DNAJC19->HSPD1
THCA,0.7028329764829091,random,12,HSCB->LONP1->CLPP->HSPD1->DNAJA3->HSPA9->AFG3L2->CLPX->TRAP1->YME1L1->HTRA2->SPG7->DNAJC19->HSPE1->GRPEL2
UCEC,0.6070534248408805,random,12,CLPP->HSPD1->YME1L1->HSCB->HTRA2->AFG3L2->HSPA9->LONP1->TRAP1->CLPX->GRPEL2->SPG7->HSPE1->DNAJA3->DNAJC19
BRCA,0.5582943691626341,random,13,HSPA9->HSPE1->HSPD1->CLPX->HTRA2->LONP1->YME1L1->DNAJA3->TRAP1->DNAJC19->AFG3L2->GRPEL2->CLPP->SPG7->HSCB
COAD,0.6265865999049854,random,13,SPG7->GRPEL2->HSCB->AFG3L2->CLPP->CLPX->DNAJA3->DNAJC19->TRAP1->LONP1->YME1L1->HTRA2->HSPE1->HSPD1->HSPA9
HNSC,0.603894309945628,random,13,CLPX->HSPE1->LONP1->CLPP->GRPEL2->DNAJA3->HSPA9->AFG3L2->YME1L1->HSPD1->TRAP1->DNAJC19->SPG7->HSCB->HTRA2
KIRC,0.6363586057707378,random,13,AFG3L2->SPG7->HTRA2->GRPEL2->DNAJC19->HSPE1->CLPP->HSPD1->LONP1->CLPX->TRAP1->DNAJA3->YME1L1->HSCB->HSPA9
KIRP,0.6958153245276518,random,13,SPG7->DNAJA3->YME1L1->DNAJC19->HSPA9->HSCB->GRPEL2->AFG3L2->HTRA2->HSPD1->LONP1->HSPE1->CLPX->CLPP->TRAP1
LIHC,0.6142665503899148,random,13,AFG3L2->HSPE1->TRAP1->SPG7->DNAJC19->HSPD1->LONP1->GRPEL2->YME1L1->CLPX->HTRA2->HSCB->HSPA9->CLPP->DNAJA3
LUAD,0.5750367183524204,random,13,HTRA2->GRPEL2->CLPX->CLPP->DNAJC19->HSPD1->TRAP1->AFG3L2->HSCB->DNAJA3->HSPA9->HSPE1->LONP1->SPG7->YME1L1
LUSC,0.5657717549101117,random,13,HSCB->HSPA9->AFG3L2->TRAP1->DNAJC19->LONP1->YME1L1->GRPEL2->CLPP->SPG7->HSPE1->HSPD1->CLPX->HTRA2->DNAJA3
PRAD,0.6300213089972736,random,13,GRPEL2->HSPD1->TRAP1->AFG3L2->HSPA9->YME1L1->DNAJC19->HSPE1->HSCB->SPG7->CLPX->DNAJA3->CLPP->LONP1->HTRA2
STAD,0.6013035565561435,random,13,HSPD1->HSCB->HSPE1->HTRA2->GRPEL2->CLPX->CLPP->TRAP1->HSPA9->DNAJC19->AFG3L2->YME1L1->SPG7->DNAJA3->LONP1
THCA,0.6986717124504291,random,13,AFG3L2->HSPA9->TRAP1->CLPX->HSPD1->DNAJC19->SPG7->GRPEL2->LONP1->YME1L1->DNAJA3->CLPP->HTRA2->HSCB->HSPE1
UCEC,0.6008070424761278,random,13,GRPEL2->AFG3L2->YME1L1->HTRA2->CLPP->HSPD1->HSPE1->SPG7->HSCB->DNAJC19->TRAP1->DNAJA3->CLPX->LONP1->HSPA9
BRCA,0.5619055818845105,random,14,DNAJC19->DNAJA3->TRAP1->HSPE1->LONP1->AFG3L2->HSPA9->HSPD1->CLPX->GRPEL2->CLPP->SPG7->HSCB->YME1L1->HTRA2
COAD,0.6267672258173455,random,14,SPG7->TRAP1->HSPE1->CLPP->CLPX->LONP1->GRPEL2->YME1L1->HSPA9->HSPD1->HSCB->AFG3L2->DNAJA3->DNAJC19->HTRA2
HNSC,0.6304865590186712,random,14,AFG3L2->DNAJA3->HSPA9->LONP1->SPG7->HSPE1->TRAP1->CLPP->HTRA2->HSCB->HSPD1->DNAJC19->GRPEL2->CLPX->YME1L1
KIRC,0.6579837812329262,random,14,CLPP->DNAJA3->AFG3L2->LONP1->HSCB->YME1L1->HSPE1->GRPEL2->CLPX->SPG7->DNAJC19->HSPD1->TRAP1->HTRA2->HSPA9
KIRP,0.7320121911606761,random,14,DNAJC19->CLPX->LONP1->HSPD1->YME1L1->DNAJA3->HSPA9->CLPP->HSCB->AFG3L2->SPG7->GRPEL2->TRAP1->HSPE1->HTRA2
LIHC,0.5982279397868759,random,14,HSPD1->DNAJC19->AFG3L2->YME1L1->LONP1->CLPX->HSPA9->HTRA2->SPG7->DNAJA3->HSCB->CLPP->TRAP1->HSPE1->GRPEL2
LUAD,0.5733563613861188,random,14,HSPD1->YME1L1->HSPA9->HSCB->GRPEL2->HTRA2->HSPE1->AFG3L2->DNAJC19->DNAJA3->SPG7->CLPX->TRAP1->LONP1->CLPP
LUSC,0.5539045953014327,random,14,CLPP->YME1L1->HSPD1->HSCB->CLPX->DNAJA3->LONP1->GRPEL2->SPG7->AFG3L2->HSPE1->HTRA2->TRAP1->HSPA9->DNAJC19
PRAD,0.6296405485560947,random,14,GRPEL2->LONP1->HSCB->SPG7->HSPE1->TRAP1->HSPA9->YME1L1->HTRA2->HSPD1->DNAJC19->CLPP->CLPX->AFG3L2->DNAJA3
STAD,0.585623225556257,random,14,DNAJC19->DNAJA3->LONP1->YME1L1->HTRA2->HSCB->TRAP1->AFG3L2->HSPA9->GRPEL2->CLPX->SPG7->CLPP->HSPE1->HSPD1
THCA,0.6860683157671326,random,14,DNAJA3->LONP1->HSPD1->SPG7->CLPP->DNAJC19->GRPEL2->HTRA2->HSPE1->CLPX->YME1L1->TRAP1->AFG3L2->HSCB->HSPA9
UCEC,0.6006313342919735,random,14,CLPP->DNAJC19->CLPX->HSPA9->LONP1->TRAP1->HSCB->HSPD1->YME1L1->HTRA2->HSPE1->SPG7->GRPEL2->AFG3L2->DNAJA3
BRCA,0.5724760083155376,random,15,LONP1->HSCB->HTRA2->TRAP1->DNAJA3->HSPA9->SPG7->CLPX->HSPE1->AFG3L2->HSPD1->CLPP->GRPEL2->DNAJC19->YME1L1
COAD,0.6338932536833326,random,15,TRAP1->GRPEL2->HTRA2->AFG3L2->HSPD1->DNAJA3->HSPE1->LONP1->HSCB->SPG7->CLPX->YME1L1->DNAJC19->CLPP->HSPA9
HNSC,0.6010623735736645,random,15,GRPEL2->CLPX->DNAJC19->YME1L1->CLPP->HSPA9->HTRA2->SPG7->AFG3L2->TRAP1->HSPE1->DNAJA3->HSCB->LONP1->HSPD1
KIRC,0.6693027066942676,random,15,DNAJC19->DNAJA3->HSPA9->HSPD1->SPG7->TRAP1->CLPP->YME1L1->HSPE1->LONP1->CLPX->AFG3L2->HSCB->GRPEL2->HTRA2
KIRP,0.7259271876917164,random,15,DNAJA3->CLPX->HSPA9->HSPE1->HTRA2->AFG3L2->HSCB->SPG7->TRAP1->GRPEL2->CLPP->HSPD1->DNAJC19->YME1L1->LONP1
LIHC,0.6005753188845174,random,15,DNAJC19->CLPP->GRPEL2->HSPA9->AFG3L2->HSPE1->HTRA2->CLPX->SPG7->LONP1->HSPD1->DNAJA3->HSCB->YME1L1->TRAP1
LUAD,0.5602937093045661,random,15,LONP1->AFG3L2->HSCB->GRPEL2->HTRA2->SPG7->CLPX->TRAP1->YME1L1->HSPA9->DNAJA3->HSPD1->CLPP->DNAJC19->HSPE1
LUSC,0.5481809203279846,random,15,DNAJC19->DNAJA3->SPG7->GRPEL2->HTRA2->CLPX->CLPP->TRAP1->LONP1->YME1L1->HSPA9->HSPD1->AFG3L2->HSPE1->HSCB
PRAD,0.6096885633122331,random,15,HSPE1->DNAJA3->SPG7->HSPA9->GRPEL2->HTRA2->CLPX->HSCB->LONP1->YME1L1->HSPD1->DNAJC19->AFG3L2->TRAP1->CLPP
STAD,0.6076728325914915,random,15,HSCB->HTRA2->GRPEL2->HSPD1->DNAJC19->SPG7->DNAJA3->HSPA9->TRAP1->CLPP->HSPE1->YME1L1->LONP1->CLPX->AFG3L2
THCA,0.7075603252086972,random,15,LONP1->HSPA9->DNAJA3->HSPD1->YME1L1->HTRA2->TRAP1->CLPP->AFG3L2->HSCB->SPG7->GRPEL2->DNAJC19->HSPE1->CLPX
UCEC,0.6127435435309219,random,15,SPG7->HSPA9->HTRA2->DNAJA3->HSPD1->AFG3L2->YME1L1->LONP1->HSPE1->GRPEL2->DNAJC19->CLPX->HSCB->CLPP->TRAP1
BRCA,0.5606833953093939,random,16,TRAP1->GRPEL2->HTRA2->AFG3L2->SPG7->HSPD1->CLPX->HSPA9->DNAJA3->YME1L1->CLPP->HSCB->DNAJC19->LONP1->HSPE1
COAD,0.6246556242305373,random,16,AFG3L2->HSPE1->CLPP->YME1L1->DNAJA3->HSPA9->SPG7->LONP1->DNAJC19->GRPEL2->CLPX->HSPD1->HTRA2->HSCB->TRAP1
HNSC,0.6030985199628107,random,16,HSPE1->CLPX->HSPA9->GRPEL2->AFG3L2->HSPD1->YME1L1->TRAP1->DNAJA3->DNAJC19->SPG7->LONP1->CLPP->HSCB->HTRA2
KIRC,0.6522993071833633,random,16,TRAP1->SPG7->YME1L1->DNAJC19->LONP1->HSCB->AFG3L2->GRPEL2->CLPX->DNAJA3->HSPA9->HSPD1->HSPE1->CLPP->HTRA2
KIRP,0.7019855012288407,random,16,SPG7->LONP1->DNAJC19->YME1L1->HTRA2->AFG3L2->CLPP->HSPA9->TRAP1->CLPX->HSPD1->GRPEL2->HSPE1->DNAJA3->HSCB
LIHC,0.6208058326056695,random,16,SPG7->HTRA2->DNAJA3->GRPEL2->HSPA9->HSPD1->TRAP1->AFG3L2->YME1L1->CLPX->HSPE1->CLPP->DNAJC19->HSCB->LONP1
LUAD,0.5620948891056909,random,16,AFG3L2->DNAJA3->HSPA9->CLPP->GRPEL2->DNAJC19->LONP1->HTRA2->CLPX->YME1L1->SPG7->TRAP1->HSCB->HSPD1->HSPE1
LUSC,0.560277392574918,random,16,DNAJC19->AFG3L2->YME1L1->GRPEL2->CLPX->HSPE1->HSCB->HTRA2->TRAP1->DNAJA3->HSPD1->CLPP->HSPA9->LONP1->SPG7
PRAD,0.6148189549259084,random,16,HTRA2->DNAJC19->DNAJA3->TRAP1->HSCB->CLPX->GRPEL2->HSPA9->CLPP->HSPE1->HSPD1->YME1L1->SPG7->AFG3L2->LONP1
STAD,0.6001315843969007,random,16,SPG7->HSPA9->HSCB->CLPX->TRAP1->DNAJC19->DNAJA3->GRPEL2->HSPD1->CLPP->AFG3L2->YME1L1->HSPE1->HTRA2->LONP1
THCA,0.6743057770397072,random,16,SPG7->AFG3L2->HTRA2->DNAJA3->CLPP->HSPE1->TRAP1->HSPD1->HSPA9->GRPEL2->CLPX->LONP1->HSCB->DNAJC19->YME1L1
UCEC,0.5947813784609373,random,16,HSPE1->SPG7->HSPD1->AFG3L2->CLPX->TRAP1->HTRA2->GRPEL2->DNAJC19->LONP1->HSCB->HSPA9->CLPP->DNAJA3->YME1L1
BRCA,0.5616456211770959,random,17,GRPEL2->AFG3L2->HSCB->TRAP1->HSPD1->DNAJC19->YME1L1->HSPA9->SPG7->CLPX->DNAJA3->CLPP->LONP1->HSPE1->HTRA2
COAD,0.6240877021129778,random,17,LONP1->HSCB->SPG7->AFG3L2->TRAP1->HTRA2->HSPD1->CLPP->YME1L1->DNAJC19->HSPE1->CLPX->GRPEL2->DNAJA3->HSPA9
HNSC,0.6056431404079048,random,17,CLPX->HSPE1->GRPEL2->YME1L1->LONP1->TRAP1->DNAJC19->HSPA9->HSCB->AFG3L2->HSPD1->CLPP->SPG7->DNAJA3->HTRA2
KIRC,0.6691586276171918,random,17,DNAJA3->HSCB->CLPP->AFG3L2->CLPX->YME1L1->HSPA9->GRPEL2->HSPD1->HSPE1->TRAP1->DNAJC19->LONP1->SPG7->HTRA2
KIRP,0.7252986809485846,random,17,HSPD1->DNAJA3->LONP1->TRAP1->YME1L1->DNAJC19->CLPP->SPG7->HSCB->HTRA2->HSPA9->GRPEL2->CLPX->AFG3L2->HSPE1
LIHC,0.5998038394175523,random,17,HSPE1->CLPP->DNAJC19->AFG3L2->YME1L1->LONP1->GRPEL2->SPG7->TRAP1->CLPX->HSPD1->HSCB->HTRA2->HSPA9->DNAJA3
LUAD,0.582071533702379,random,17,TRAP1->LONP1->HSPD1->DNAJC19->GRPEL2->SPG7->HSPA9->DNAJA3->HSCB->HSPE1->CLPP->AFG3L2->HTRA2->YME1L1->CLPX
LUSC,0.5587596531799036,random,17,CLPX->HSCB->HSPE1->HSPD1->CLPP->DNAJC19->YME1L1->HSPA9->LONP1->TRAP1->SPG7->AFG3L2->GRPEL2->DNAJA3->HTRA2
PRAD,0.6140404214903502,random,17,LONP1->TRAP1->HSPD1->DNAJC19->SPG7->HSPA9->GRPEL2->HSCB->DNAJA3->HTRA2->YME1L1->CLPX->AFG3L2->HSPE1->CLPP
STAD,0.5934558414101515,random,17,TRAP1->HSPD1->CLPP->AFG3L2->DNAJA3->DNAJC19->HSCB->GRPEL2->HSPA9->CLPX->HTRA2->YME1L1->SPG7->HSPE1->LONP1
THCA,0.6944357208027123,random,17,HTRA2->LONP1->AFG3L2->TRAP1->HSPE1->DNAJA3->CLPX->DNAJC19->HSPD1->HSCB->CLPP->YME1L1->GRPEL2->SPG7->HSPA9
UCEC,0.6027419529030451,random,17,GRPEL2->HSCB->YME1L1->CLPP->HTRA2->CLPX->HSPE1->DNAJA3->DNAJC19->AFG3L2->SPG7->HSPA9->TRAP1->HSPD1->LONP1
BRCA,0.5657757763248079,random,18,AFG3L2->YME1L1->GRPEL2->CLPP->TRAP1->DNAJA3->CLPX->DNAJC19->HSPE1->HTRA2->HSPA9->SPG7->HSPD1->LONP1->HSCB
COAD,0.6142977200007511,random,18,CLPP->HSCB->DNAJC19->HTRA2->LONP1->SPG7->HSPD1->CLPX->HSPA9->AFG3L2->DNAJA3->HSPE1->GRPEL2->TRAP1->YME1L1
HNSC,0.597207813123416,random,18,YME1L1->GRPEL2->DNAJA3->AFG3L2->CLPX->LONP1->HSPA9->SPG7->DNAJC19->TRAP1->HTRA2->HSPD1->HSCB->HSPE1->CLPP
KIRC,0.6613587795649796,random,18,DNAJC19->DNAJA3->GRPEL2->HSCB->CLPX->HSPA9->SPG7->HTRA2->AFG3L2->YME1L1->LONP1->HSPD1->TRAP1->CLPP->HSPE1
KIRP,0.7262305425706977,random,18,CLPP->LONP1->TRAP1->HSPE1->DNAJA3->CLPX->HSPA9->HSPD1->GRPEL2->SPG7->HTRA2->HSCB->DNAJC19->YME1L1->AFG3L2
LIHC,0.5948126489297776,random,18,HSPE1->GRPEL2->DNAJC19->LONP1->YME1L1->CLPP->HSPA9->SPG7->HSCB->AFG3L2->TRAP1->HSPD1->DNAJA3->HTRA2->CLPX
LUAD,0.5763996669558462,random,18,TRAP1->HSPE1->HTRA2->DNAJC19->HSCB->CLPX->HSPD1->GRPEL2->SPG7->HSPA9->CLPP->LONP1->DNAJA3->YME1L1->AFG3L2
LUSC,0.5623259284937534,random,18,HSPE1->YME1L1->DNAJA3->LONP1->GRPEL2->CLPP->HTRA2->DNAJC19->AFG3L2->TRAP1->HSCB->HSPD1->HSPA9->CLPX->SPG7
PRAD,0.6273834160040412,random,18,HSPD1->AFG3L2->DNAJA3->CLPX->HSPE1->HSPA9->DNAJC19->HTRA2->CLPP->SPG7->HSCB->GRPEL2->LONP1->TRAP1->YME1L1
STAD,0.6004520712228344,random,18,DNAJA3->CLPP->SPG7->HSCB->HSPE1->GRPEL2->CLPX->HSPD1->DNAJC19->TRAP1->YME1L1->HSPA9->LONP1->AFG3L2->HTRA2
THCA,0.6879292461805151,random,18,HSCB->SPG7->LONP1->DNAJA3->HTRA2->YME1L1->TRAP1->AFG3L2->GRPEL2->HSPA9->CLPX->CLPP->HSPD1->DNAJC19->HSPE1
UCEC,0.6148744665676501,random,18,HSPD1->AFG3L2->GRPEL2->YME1L1->HTRA2->HSPA9->HSCB->HSPE1->TRAP1->CLPP->DNAJC19->SPG7->CLPX->LONP1->DNAJA3
BRCA,0.5546211954015695,random,19,CLPX->DNAJA3->HTRA2->HSPA9->SPG7->DNAJC19->TRAP1->HSCB->HSPD1->HSPE1->GRPEL2->YME1L1->LONP1->AFG3L2->CLPP
COAD,0.6409285506110205,random,19,CLPX->HSPA9->TRAP1->YME1L1->DNAJA3->GRPEL2->HTRA2->HSCB->DNAJC19->HSPD1->HSPE1->SPG7->CLPP->AFG3L2->LONP1
HNSC,0.6061057388713817,random,19,TRAP1->HSPE1->AFG3L2->DNAJA3->HTRA2->LONP1->CLPP->HSPD1->SPG7->YME1L1->CLPX->GRPEL2->HSCB->DNAJC19->HSPA9
KIRC,0.6542720295696749,random,19,LONP1->HSPD1->HSPA9->HSPE1->CLPP->TRAP1->DNAJA3->HSCB->HTRA2->SPG7->AFG3L2->DNAJC19->GRPEL2->YME1L1->CLPX
KIRP,0.7297028328164128,random,19,HSPE1->HSPA9->YME1L1->DNAJA3->CLPP->CLPX->AFG3L2->SPG7->HTRA2->TRAP1->GRPEL2->HSCB->DNAJC19->HSPD1->LONP1
LIHC,0.6098951460754309,random,19,AFG3L2->HSPE1->HSPD1->SPG7->HSCB->HTRA2->GRPEL2->DNAJC19->HSPA9->LONP1->DNAJA3->YME1L1->CLPP->CLPX->TRAP1
LUAD,0.5799824284399796,random,19,TRAP1->HTRA2->HSPE1->AFG3L2->DNAJA3->CLPX->HSPD1->LONP1->DNAJC19->HSCB->CLPP->SPG7->YME1L1->GRPEL2->HSPA9
LUSC,0.5582329060506543,random,19,HTRA2->HSPA9->DNAJC19->GRPEL2->TRAP1->SPG7->CLPX->CLPP->DNAJA3->HSCB->LONP1->HSPD1->AFG3L2->HSPE1->YME1L1
PRAD,0.6126166802298173,random,19,DNAJC19->AFG3L2->LONP1->SPG7->DNAJA3->CLPX->CLPP->TRAP1->HSPE1->YME1L1->HSPA9->HSPD1->HTRA2->GRPEL2->HSCB
STAD,0.6128345967390061,random,19,HSCB->HSPA9->HTRA2->TRAP1->HSPD1->GRPEL2->LONP1->AFG3L2->DNAJC19->HSPE1->DNAJA3->YME1L1->CLPP->CLPX->SPG7
THCA,0.6932535105778965,random,19,HSPD1->HSPA9->CLPP->TRAP1->DNAJC19->SPG7->GRPEL2->HTRA2->AFG3L2->YME1L1->CLPX->LONP1->DNAJA3->HSCB->HSPE1
UCEC,0.5941336522637964,random,19,HSCB->CLPP->AFG3L2->HSPE1->DNAJC19->YME1L1->CLPX->TRAP1->DNAJA3->SPG7->GRPEL2->HTRA2->HSPD1->HSPA9->LONP1
BRCA,0.5642995283387451,random,20,TRAP1->LONP1->HSCB->HSPA9->AFG3L2->DNAJA3->CLPX->CLPP->GRPEL2->HSPE1->SPG7->DNAJC19->YME1L1->HTRA2->HSPD1
COAD,0.6219149652309841,random,20,YME1L1->LONP1->HSCB->DNAJC19->DNAJA3->GRPEL2->SPG7->CLPP->AFG3L2->HSPA9->HSPD1->HTRA2->TRAP1->HSPE1->CLPX
HNSC,0.6024108092780839,random,20,HSPA9->YME1L1->SPG7->GRPEL2->HSPE1->CLPX->HSCB->HSPD1->LONP1->TRAP1->DNAJC19->CLPP->AFG3L2->DNAJA3->HTRA2
KIRC,0.6489960798998872,random,20,CLPP->HSPE1->YME1L1->HSPD1->AFG3L2->DNAJA3->HSCB->TRAP1->DNAJC19->LONP1->SPG7->GRPEL2->CLPX->HSPA9->HTRA2
KIRP,0.7125629391787338,random,20,DNAJA3->CLPX->LONP1->HSCB->CLPP->SPG7->DNAJC19->AFG3L2->GRPEL2->HSPE1->HSPA9->TRAP1->YME1L1->HSPD1->HTRA2
LIHC,0.6133147903182096,random,20,YME1L1->DNAJA3->HSPA9->CLPX->HSPD1->HTRA2->GRPEL2->HSCB->HSPE1->TRAP1->LONP1->AFG3L2->DNAJC19->CLPP->SPG7
LUAD,0.5702928411859007,random,20,HTRA2->HSPA9->DNAJA3->CLPP->DNAJC19->AFG3L2->HSCB->LONP1->HSPE1->YME1L1->TRAP1->GRPEL2->SPG7->CLPX->HSPD1
LUSC,0.5679831854243991,random,20,LONP1->YME1L1->HSPA9->HTRA2->DNAJA3->SPG7->DNAJC19->CLPP->HSPE1->HSPD1->GRPEL2->TRAP1->CLPX->AFG3L2->HSCB
