"","chaperone1","chaperone2","protein","prot_name","obs_percent","random_percent"
"17044","CLPP","HTRA2","ENSG00000126432","PRDX5",0.166666666666667,1
"17045","CLPP","HTRA2","ENSG00000174109","C16ORF91",0.416666666666667,1
"17046","CLPP","HTRA2","ENSG00000140983","RHOT2",0.25,1
"17047","CLPP","HTRA2","ENSG00000068120","COASY",0.0833333333333333,1
"17048","CLPP","HTRA2","ENSG00000277972","CISD3",0.5,1
"17049","CLPP","HTRA2","ENSG00000167699","GLOD4",0.0833333333333333,1
"17050","CLPP","HTRA2","ENSG00000060971","ACAA1",0.0833333333333333,1
"17051","CLPP","HTRA2","ENSG00000258429","PDF",0.166666666666667,1
"17052","CLPP","HTRA2","ENSG00000178096","BOLA1",0.416666666666667,1
"17053","CLPP","HTRA2","ENSG00000069998","HDHD5",0.666666666666667,1
"17054","CLPP","HTRA2","ENSG00000127554","GFER",0.333333333333333,1
"17055","CLPP","HTRA2","ENSG00000130299","GTPBP3",0.333333333333333,1
"17056","CLPP","HTRA2","ENSG00000256053","APOPT1",0.166666666666667,1
"17057","CLPP","HTRA2","ENSG00000139428","MMAB",0.0833333333333333,1
"17058","CLPP","HTRA2","ENSG00000143224","PPOX",0.333333333333333,1
"17059","CLPP","HTRA2","ENSG00000278845","MRPL45",0.0833333333333333,1
"17060","CLPP","HTRA2","ENSG00000148950","IMMP1L",0.166666666666667,1
"17061","CLPP","HTRA2","ENSG00000135441","BLOC1S1",0.0833333333333333,1
"17062","CLPP","HTRA2","ENSG00000224877","NDUFAF8",0.25,1
"17063","CLPP","HTRA2","ENSG00000241468","ATP5J2",0.0833333333333333,1
"17064","CLPP","HTRA2","ENSG00000184047","DIABLO",0.0833333333333333,1
"17065","CLPP","HTRA2","ENSG00000176894","PXMP2",0.25,1
"17066","CLPP","HTRA2","ENSG00000115657","ABCB6",0.0833333333333333,1
"17067","CLPP","HTRA2","ENSG00000133315","MACROD1",0.0833333333333333,1
"17068","CLPP","HTRA2","ENSG00000102078","SLC25A14",0.0833333333333333,1
"17069","CLPP","HTRA2","ENSG00000125611","CHCHD5",0.25,1
"17070","CLPP","HTRA2","ENSG00000014641","MDH1",0.0833333333333333,1
"17071","CLPP","HTRA2","ENSG00000106246","PTCD1",0.25,1
"17072","CLPP","HTRA2","ENSG00000106153","CHCHD2",0.25,1
"17073","CLPP","HTRA2","ENSG00000006744","ELAC2",0.0833333333333333,1
"17074","CLPP","HTRA2","ENSG00000233276","GPX1",0.166666666666667,1
"17075","CLPP","HTRA2","ENSG00000214253","FIS1",0.25,1
"17076","CLPP","HTRA2","ENSG00000169230","PRELID1",0.333333333333333,1
"17077","CLPP","HTRA2","ENSG00000114735","HEMK1",0.0833333333333333,1
"17078","CLPP","HTRA2","ENSG00000157379","DHRS1",0.0833333333333333,1
"17079","CLPP","HTRA2","ENSG00000138382","METTL5",0.0833333333333333,1
"17080","CLPP","HTRA2","ENSG00000144659","SLC25A38",0.0833333333333333,1
"17081","CLPP","HTRA2","ENSG00000254858","MPV17L2",0.25,1
"17082","CLPP","HTRA2","ENSG00000160688","FLAD1",0.25,1
"17083","CLPP","HTRA2","ENSG00000100889","PCK2",0.0833333333333333,1
"17084","CLPP","HTRA2","ENSG00000128309","MPST",0.0833333333333333,1
"17085","CLPP","HTRA2","ENSG00000035141","FAM136A",0.166666666666667,1
"17086","CLPP","HTRA2","ENSG00000175768","TOMM5",0.166666666666667,1
"17087","CLPP","HTRA2","ENSG00000143774","GUK1",0.166666666666667,1
"17088","CLPP","HTRA2","ENSG00000180902","D2HGDH",0.0833333333333333,1
"17089","CLPP","HTRA2","ENSG00000164182","NDUFAF2",0.0833333333333333,1
"17090","CLPP","HTRA2","ENSG00000130159","ECSIT",0.583333333333333,1
"17091","CLPP","HTRA2","ENSG00000175193","PARL",0.166666666666667,1
"17092","CLPP","HTRA2","ENSG00000110011","DNAJC4",0.166666666666667,1
"17093","CLPP","HTRA2","ENSG00000217930","PAM16",0.333333333333333,1
"17094","CLPP","HTRA2","ENSG00000156521","TYSND1",0.333333333333333,1
"17095","CLPP","HTRA2","ENSG00000204568","MRPS18B",0.166666666666667,1
"17096","CLPP","HTRA2","ENSG00000176410","DNAJC30",0.166666666666667,1
"17097","CLPP","HTRA2","ENSG00000114956","DGUOK",0.333333333333333,1
"17098","CLPP","HTRA2","ENSG00000113845","TIMMDC1",0.0833333333333333,1
"17099","CLPP","HTRA2","ENSG00000053371","AKR7A2",0.0833333333333333,1
"17100","CLPP","HTRA2","ENSG00000128951","DUT",0.166666666666667,1
"17101","CLPP","HTRA2","ENSG00000109016","DHRS7B",0.0833333333333333,1
"17102","CLPP","HTRA2","ENSG00000205309","NT5M",0.25,1
"17103","CLPP","HTRA2","ENSG00000136371","MTHFS",0.0833333333333333,1
"17104","CLPP","HTRA2","ENSG00000142444","TIMM29",0.166666666666667,1
"17105","CLPP","HTRA2","ENSG00000163931","TKT",0.166666666666667,1
"17106","CLPP","HTRA2","ENSG00000171612","SLC25A33",0.0833333333333333,1
"17107","CLPP","HTRA2","ENSG00000169084","DHRSX",0.0833333333333333,1
"17108","CLPP","HTRA2","ENSG00000169228","RAB24",0.25,1
"17109","CLPP","HTRA2","ENSG00000172590","MRPL52",0.416666666666667,1
"17110","CLPP","HTRA2","ENSG00000177192","PUS1",0.416666666666667,1
"17111","CLPP","HTRA2","ENSG00000141378","PTRH2",0.166666666666667,1
"17112","CLPP","HTRA2","ENSG00000148834","GSTO1",0.0833333333333333,1
"17113","CLPP","HTRA2","ENSG00000136877","FPGS",0.166666666666667,1
"17114","CLPP","HTRA2","ENSG00000105518","TMEM205",0.166666666666667,1
"17115","CLPP","HTRA2","ENSG00000242114","MTFP1",0.416666666666667,1
"17116","CLPP","HTRA2","ENSG00000181924","COA4",0.416666666666667,1
"17117","CLPP","HTRA2","ENSG00000169972","PUSL1",0.25,1
"17118","CLPP","HTRA2","ENSG00000139410","SDSL",0.0833333333333333,1
"17119","CLPP","HTRA2","ENSG00000087088","BAX",0.333333333333333,1
"17120","CLPP","HTRA2","ENSG00000164051","CCDC51",0.166666666666667,1
"17121","CLPP","HTRA2","ENSG00000101546","RBFA",0.166666666666667,1
"17122","CLPP","HTRA2","ENSG00000110536","PTPMT1",0.25,1
"17123","CLPP","HTRA2","ENSG00000247077","PGAM5",0.166666666666667,1
"17124","CLPP","HTRA2","ENSG00000168393","DTYMK",0.666666666666667,1
"17125","CLPP","HTRA2","ENSG00000256269","HMBS",0.333333333333333,1
"17126","CLPP","HTRA2","ENSG00000115944","COX7A2L",0.0833333333333333,1
"17127","CLPP","HTRA2","ENSG00000144120","TMEM177",0.5,1
"17128","CLPP","HTRA2","ENSG00000097021","ACOT7",0.166666666666667,1
"17129","CLPP","HTRA2","ENSG00000029639","TFB1M",0.0833333333333333,1
"17130","CLPP","HTRA2","ENSG00000004059","ARF5",0.583333333333333,1
"17131","CLPP","HTRA2","ENSG00000143811","PYCR2",0.0833333333333333,1
"17132","CLPP","HTRA2","ENSG00000231500","RPS18",0.166666666666667,1
"17133","CLPP","HTRA2","ENSG00000160957","RECQL4",0.166666666666667,1
"17134","CLPP","HTRA2","ENSG00000229833","PET100",0.166666666666667,1
"17135","CLPP","HTRA2","ENSG00000076248","UNG",0.0833333333333333,1
"17136","CLPP","HTRA2","ENSG00000063241","ISOC2",0.166666666666667,1
"17137","CLPP","HTRA2","ENSG00000159199","ATP5G1",0.0833333333333333,1
"17138","CLPP","HTRA2","ENSG00000123815","COQ8B",0.0833333333333333,1
"17139","CLPP","HTRA2","ENSG00000100300","TSPO",0.166666666666667,1
"17140","CLPP","HTRA2","ENSG00000167996","FTH1",0.0833333333333333,1
"17141","CLPP","HTRA2","ENSG00000104907","TRMT1",0.416666666666667,1
"17142","CLPP","HTRA2","ENSG00000133597","ADCK2",0.25,1
"17143","CLPP","HTRA2","ENSG00000111737","RAB35",0.0833333333333333,1
"17144","CLPP","HTRA2","ENSG00000172366","MCRIP2",0.166666666666667,1
"17145","CLPP","HTRA2","ENSG00000155287","SLC25A28",0.0833333333333333,1
"17146","CLPP","HTRA2","ENSG00000132394","EEFSEC",0.25,1
"17147","CLPP","HTRA2","ENSG00000142168","SOD1",0.166666666666667,1
"17148","CLPP","HTRA2","ENSG00000178057","NDUFAF3",0.25,1
"17149","CLPP","HTRA2","ENSG00000163170","BOLA3",0.25,1
"17150","CLPP","HTRA2","ENSG00000145247","OCIAD2",0.166666666666667,1
"17151","CLPP","HTRA2","ENSG00000136444","RSAD1",0.166666666666667,1
"17152","CLPP","HTRA2","ENSG00000159685","CHCHD6",0.416666666666667,1
"17153","CLPP","HTRA2","ENSG00000184857","TMEM186",0.166666666666667,1
"17154","CLPP","HTRA2","ENSG00000140451","PIF1",0.0833333333333333,1
"17155","CLPP","HTRA2","ENSG00000184428","TOP1MT",0.166666666666667,1
"17156","CLPP","HTRA2","ENSG00000213465","ARL2",0.416666666666667,1
"17157","CLPP","HTRA2","ENSG00000169738","DCXR",0.25,1
"17158","CLPP","HTRA2","ENSG00000170917","NUDT6",0.0833333333333333,1
"17159","CLPP","HTRA2","ENSG00000105341","DMAC2",0.0833333333333333,1
"17160","CLPP","HTRA2","ENSG00000102967","DHODH",0.0833333333333333,1
"17161","CLPP","HTRA2","ENSG00000143198","MGST3",0.0833333333333333,1
"17162","CLPP","HTRA2","ENSG00000175581","MRPL48",0.166666666666667,1
"17163","CLPP","HTRA2","ENSG00000182810","DDX28",0.25,1
"17164","CLPP","HTRA2","ENSG00000132781","MUTYH",0.166666666666667,1
"17165","CLPP","HTRA2","ENSG00000178605","GTPBP6",0.25,1
"17166","CLPP","HTRA2","ENSG00000105701","FKBP8",0.25,1
"17167","CLPP","HTRA2","ENSG00000110074","FOXRED1",0.25,1
"17168","CLPP","HTRA2","ENSG00000065057","NTHL1",0.666666666666667,1
"17169","CLPP","HTRA2","ENSG00000183605","SFXN4",0.166666666666667,1
"17170","CLPP","HTRA2","ENSG00000169100","SLC25A6",0.25,1
"17171","CLPP","HTRA2","ENSG00000114026","OGG1",0.0833333333333333,1
"17172","CLPP","HTRA2","ENSG00000213339","QTRT1",0.333333333333333,1
"17173","CLPP","HTRA2","ENSG00000167815","PRDX2",0.25,1
"17174","CLPP","HTRA2","ENSG00000189227","C15ORF61",0.0833333333333333,1
"17175","CLPP","HTRA2","ENSG00000134419","RPS15A",0.0833333333333333,1
"17176","CLPP","HTRA2","ENSG00000183010","PYCR1",0.25,1
"17177","CLPP","HTRA2","ENSG00000198755","RPL10A",0.0833333333333333,1
"17178","CLPP","HTRA2","ENSG00000164587","RPS14",0.25,1
"17179","CLPP","HTRA2","ENSG00000116288","PARK7",0.0833333333333333,1
"17180","CLPP","HTRA2","ENSG00000137288","UQCC2",0.166666666666667,1
"17181","CLPP","HTRA2","ENSG00000103024","NME3",0.166666666666667,1
"17182","CLPP","HTRA2","ENSG00000132153","DHX30",0.166666666666667,1
"17183","CLPP","HTRA2","ENSG00000164896","FASTK",0.166666666666667,1
"17184","CLPP","HTRA2","ENSG00000168268","NT5DC2",0.0833333333333333,1
"17185","CLPP","HTRA2","ENSG00000160072","ATAD3B",0.0833333333333333,1
"17186","CLPP","HTRA2","ENSG00000167112","TRUB2",0.333333333333333,1
"17187","CLPP","HTRA2","ENSG00000165644","COMTD1",0.166666666666667,1
"17188","CLPP","HTRA2","ENSG00000135624","CCT7",0.833333333333333,1
"17189","CLPP","HTRA2","ENSG00000274523","RCC1L",0.333333333333333,1
"17190","CLPP","HTRA2","ENSG00000167468","GPX4",0.166666666666667,1
"17191","CLPP","HTRA2","ENSG00000093010","COMT",0.0833333333333333,1
"17192","CLPP","HTRA2","ENSG00000139637","C12ORF10",0.5,1
"17193","CLPP","HTRA2","ENSG00000174021","GNG5",0.0833333333333333,1
"17194","CLPP","HTRA2","ENSG00000125458","NT5C",0.333333333333333,1
"17195","CLPP","HTRA2","ENSG00000167264","DUS2",0.0833333333333333,1
"17196","CLPP","HTRA2","ENSG00000182899","RPL35A",0.333333333333333,1
"17197","CLPP","HTRA2","ENSG00000153574","RPIA",0.0833333333333333,1
"17198","CLPP","HTRA2","ENSG00000002330","BAD",0.25,1
"17199","CLPP","HTRA2","ENSG00000100151","PICK1",0.0833333333333333,1
"17200","CLPP","HTRA2","ENSG00000109475","RPL34",0.166666666666667,1
"17201","CLPP","DNAJC19","ENSG00000179091","CYC1",0.333333333333333,1
"17202","CLPP","DNAJC19","ENSG00000117118","SDHB",0.25,1
"17203","CLPP","DNAJC19","ENSG00000010256","UQCRC1",0.0833333333333333,1
"17204","CLPP","DNAJC19","ENSG00000110871","COQ5",0.25,1
"17205","CLPP","DNAJC19","ENSG00000131828","PDHA1",0.0833333333333333,1
"17206","CLPP","DNAJC19","ENSG00000088682","COQ9",0.0833333333333333,1
"17207","CLPP","DNAJC19","ENSG00000262814","MRPL12",0.416666666666667,1
"17208","CLPP","DNAJC19","ENSG00000099624","ATP5D",0.0833333333333333,1
"17209","CLPP","DNAJC19","ENSG00000178741","COX5A",0.416666666666667,1
"17210","CLPP","DNAJC19","ENSG00000165898","ISCA2",0.166666666666667,1
"17211","CLPP","DNAJC19","ENSG00000169021","UQCRFS1",0.0833333333333333,1
"17212","CLPP","DNAJC19","ENSG00000164405","UQCRQ",0.416666666666667,1
"17213","CLPP","DNAJC19","ENSG00000204822","MRPL53",0.25,1
"17214","CLPP","DNAJC19","ENSG00000146701","MDH2",0.0833333333333333,1
"17215","CLPP","DNAJC19","ENSG00000109519","GRPEL1",0.0833333333333333,1
"17216","CLPP","DNAJC19","ENSG00000143158","MPC2",0.333333333333333,1
"17217","CLPP","DNAJC19","ENSG00000259494","MRPL46",0.166666666666667,1
"17218","CLPP","DNAJC19","ENSG00000124172","ATP5E",0.25,1
"17219","CLPP","DNAJC19","ENSG00000075415","SLC25A3",0.0833333333333333,1
"17220","CLPP","DNAJC19","ENSG00000181610","MRPS23",0.166666666666667,1
"17221","CLPP","DNAJC19","ENSG00000091483","FH",0.333333333333333,1
"17222","CLPP","DNAJC19","ENSG00000165688","PMPCA",0.0833333333333333,1
"17223","CLPP","DNAJC19","ENSG00000110955","ATP5B",0.0833333333333333,1
"17224","CLPP","DNAJC19","ENSG00000154079","SDHAF4",0.25,1
"17225","CLPP","DNAJC19","ENSG00000184076","UQCR10",0.333333333333333,1
"17226","CLPP","DNAJC19","ENSG00000132423","COQ3",0.25,1
"17227","CLPP","DNAJC19","ENSG00000116898","MRPS15",0.333333333333333,1
"17228","CLPP","DNAJC19","ENSG00000166260","COX11",0.0833333333333333,1
"17229","CLPP","DNAJC19","ENSG00000134809","TIMM10",0.5,1
"17230","CLPP","DNAJC19","ENSG00000130312","MRPL34",0.333333333333333,1
"17231","CLPP","DNAJC19","ENSG00000112651","MRPL2",0.333333333333333,1
"17232","CLPP","DNAJC19","ENSG00000173660","UQCRH",0.333333333333333,1
"17233","CLPP","DNAJC19","ENSG00000146066","HIGD2A",0.25,1
"17234","CLPP","DNAJC19","ENSG00000241837","ATP5O",0.416666666666667,1
"17235","CLPP","DNAJC19","ENSG00000127884","ECHS1",0.25,1
"17236","CLPP","DNAJC19","ENSG00000111775","COX6A1",0.416666666666667,1
"17237","CLPP","DNAJC19","ENSG00000115286","NDUFS7",0.166666666666667,1
"17238","CLPP","DNAJC19","ENSG00000101365","IDH3B",0.0833333333333333,1
"17239","CLPP","DNAJC19","ENSG00000122971","ACADS",0.166666666666667,1
"17240","CLPP","DNAJC19","ENSG00000169020","ATP5I",0.25,1
"17241","CLPP","DNAJC19","ENSG00000163541","SUCLG1",0.166666666666667,1
"17242","CLPP","DNAJC19","ENSG00000178127","NDUFV2",0.333333333333333,1
"17243","CLPP","DNAJC19","ENSG00000119723","COQ6",0.0833333333333333,1
"17244","CLPP","DNAJC19","ENSG00000055950","MRPL43",0.416666666666667,1
"17245","CLPP","DNAJC19","ENSG00000106077","ABHD11",0.25,1
"17246","CLPP","DNAJC19","ENSG00000154723","ATP5J",0.416666666666667,1
"17247","CLPP","DNAJC19","ENSG00000166136","NDUFB8",0.166666666666667,1
"17248","CLPP","DNAJC19","ENSG00000156709","AIFM1",0.166666666666667,1
"17249","CLPP","DNAJC19","ENSG00000159111","MRPL10",0.0833333333333333,1
"17250","CLPP","DNAJC19","ENSG00000110717","NDUFS8",0.25,1
"17251","CLPP","DNAJC19","ENSG00000100575","TIMM9",0.25,1
"17252","CLPP","DNAJC19","ENSG00000100347","SAMM50",0.0833333333333333,1
"17253","CLPP","DNAJC19","ENSG00000158864","NDUFS2",0.0833333333333333,1
"17254","CLPP","DNAJC19","ENSG00000167792","NDUFV1",0.0833333333333333,1
"17255","CLPP","DNAJC19","ENSG00000156502","SUPV3L1",0.0833333333333333,1
"17256","CLPP","DNAJC19","ENSG00000167085","PHB",0.166666666666667,1
"17257","CLPP","DNAJC19","ENSG00000122140","MRPS2",0.0833333333333333,1
"17258","CLPP","DNAJC19","ENSG00000148290","SURF1",0.166666666666667,1
"17259","CLPP","DNAJC19","ENSG00000099800","TIMM13",0.166666666666667,1
"17260","CLPP","DNAJC19","ENSG00000214113","LYRM4",0.166666666666667,1
"17261","CLPP","DNAJC19","ENSG00000166902","MRPL16",0.416666666666667,1
"17262","CLPP","DNAJC19","ENSG00000185608","MRPL40",0.333333333333333,1
"17263","CLPP","DNAJC19","ENSG00000067829","IDH3G",0.0833333333333333,1
"17264","CLPP","DNAJC19","ENSG00000167985","SDHAF2",0.166666666666667,1
"17265","CLPP","DNAJC19","ENSG00000135469","COQ10A",0.0833333333333333,1
"17266","CLPP","DNAJC19","ENSG00000100348","TXN2",0.166666666666667,1
"17267","CLPP","DNAJC19","ENSG00000096080","MRPS18A",0.0833333333333333,1
"17268","CLPP","DNAJC19","ENSG00000164919","COX6C",0.333333333333333,1
"17269","CLPP","DNAJC19","ENSG00000147684","NDUFB9",0.416666666666667,1
"17270","CLPP","DNAJC19","ENSG00000184983","NDUFA6",0.333333333333333,1
"17271","CLPP","DNAJC19","ENSG00000169288","MRPL1",0.166666666666667,1
"17272","CLPP","DNAJC19","ENSG00000104980","TIMM44",0.333333333333333,1
"17273","CLPP","DNAJC19","ENSG00000138495","COX17",0.583333333333333,1
"17274","CLPP","DNAJC19","ENSG00000173436","MINOS1",0.166666666666667,1
"17275","CLPP","DNAJC19","ENSG00000126267","COX6B1",0.333333333333333,1
"17276","CLPP","DNAJC19","ENSG00000138796","HADH",0.0833333333333333,1
"17277","CLPP","DNAJC19","ENSG00000156928","MALSU1",0.333333333333333,1
"17278","CLPP","DNAJC19","ENSG00000164258","NDUFS4",0.25,1
"17279","CLPP","DNAJC19","ENSG00000105364","MRPL4",0.166666666666667,1
"17280","CLPP","DNAJC19","ENSG00000108561","C1QBP",0.166666666666667,1
"17281","CLPP","DNAJC19","ENSG00000162910","MRPL55",0.333333333333333,1
"17282","CLPP","DNAJC19","ENSG00000278619","MRM1",0.166666666666667,1
"17283","CLPP","DNAJC19","ENSG00000116353","MECR",0.0833333333333333,1
"17284","CLPP","DNAJC19","ENSG00000120333","MRPS14",0.0833333333333333,1
"17285","CLPP","DNAJC19","ENSG00000197150","ABCB8",0.0833333333333333,1
"17286","CLPP","DNAJC19","ENSG00000171953","ATPAF2",0.166666666666667,1
"17287","CLPP","DNAJC19","ENSG00000139180","NDUFA9",0.166666666666667,1
"17288","CLPP","DNAJC19","ENSG00000168275","COA6",0.416666666666667,1
"17289","CLPP","DNAJC19","ENSG00000099821","POLRMT",0.0833333333333333,1
"17290","CLPP","DNAJC19","ENSG00000136003","ISCU",0.0833333333333333,1
"17291","CLPP","DNAJC19","ENSG00000130347","RTN4IP1",0.0833333333333333,1
"17292","CLPP","DNAJC19","ENSG00000165629","ATP5C1",0.333333333333333,1
"17293","CLPP","DNAJC19","ENSG00000123545","NDUFAF4",0.166666666666667,1
"17294","CLPP","DNAJC19","ENSG00000108528","SLC25A11",0.166666666666667,1
"17295","CLPP","DNAJC19","ENSG00000150779","TIMM8B",0.333333333333333,1
"17296","CLPP","DNAJC19","ENSG00000100294","MCAT",0.25,1
"17297","CLPP","DNAJC19","ENSG00000215021","PHB2",0.166666666666667,1
"17298","CLPP","DNAJC19","ENSG00000132676","DAP3",0.0833333333333333,1
"17299","CLPP","DNAJC19","ENSG00000103121","CMC2",0.166666666666667,1
"17300","CLPP","DNAJC19","ENSG00000205138","SDHAF1",0.333333333333333,1
"17301","CLPP","DNAJC19","ENSG00000239789","MRPS17",0.25,1
"17302","CLPP","DNAJC19","ENSG00000101247","NDUFAF5",0.166666666666667,1
"17303","CLPP","DNAJC19","ENSG00000158042","MRPL17",0.25,1
"17304","CLPP","DNAJC19","ENSG00000136463","TACO1",0.25,1
"17305","CLPP","DNAJC19","ENSG00000174547","MRPL11",0.583333333333333,1
"17306","CLPP","DNAJC19","ENSG00000131143","COX4I1",0.25,1
"17307","CLPP","DNAJC19","ENSG00000145494","NDUFS6",0.416666666666667,1
"17308","CLPP","DNAJC19","ENSG00000172172","MRPL13",0.25,1
"17309","CLPP","DNAJC19","ENSG00000135940","COX5B",0.583333333333333,1
"17310","CLPP","DNAJC19","ENSG00000243147","MRPL33",0.0833333333333333,1
"17311","CLPP","DNAJC19","ENSG00000165264","NDUFB6",0.666666666666667,1
"17312","CLPP","DNAJC19","ENSG00000100075","SLC25A1",0.0833333333333333,1
"17313","CLPP","DNAJC19","ENSG00000105197","TIMM50",0.166666666666667,1
"17314","CLPP","DNAJC19","ENSG00000196683","TOMM7",0.166666666666667,1
"17315","CLPP","DNAJC19","ENSG00000104823","ECH1",0.166666666666667,1
"17316","CLPP","DNAJC19","ENSG00000059691","GATB",0.0833333333333333,1
"17317","CLPP","DNAJC19","ENSG00000074582","BCS1L",0.25,1
"17318","CLPP","DNAJC19","ENSG00000132591","ERAL1",0.25,1
"17319","CLPP","DNAJC19","ENSG00000187118","CMC1",0.333333333333333,1
"17320","CLPP","DNAJC19","ENSG00000086504","MRPL28",0.0833333333333333,1
"17321","CLPP","DNAJC19","ENSG00000123297","TSFM",0.416666666666667,1
"17322","CLPP","DNAJC19","ENSG00000165060","FXN",0.166666666666667,1
"17323","CLPP","DNAJC19","ENSG00000169599","NFU1",0.166666666666667,1
"17324","CLPP","DNAJC19","ENSG00000197345","MRPL21",0.416666666666667,1
"17325","CLPP","DNAJC19","ENSG00000137806","NDUFAF1",0.0833333333333333,1
"17326","CLPP","DNAJC19","ENSG00000140990","NDUFB10",0.5,1
"17327","CLPP","DNAJC19","ENSG00000135972","MRPS9",0.333333333333333,1
"17328","CLPP","DNAJC19","ENSG00000167113","COQ4",0.25,1
"17329","CLPP","DNAJC19","ENSG00000137547","MRPL15",0.166666666666667,1
"17330","CLPP","DNAJC19","ENSG00000131495","NDUFA2",0.666666666666667,1
"17331","CLPP","DNAJC19","ENSG00000143314","MRPL24",0.416666666666667,1
"17332","CLPP","DNAJC19","ENSG00000168653","NDUFS5",0.25,1
"17333","CLPP","DNAJC19","ENSG00000125445","MRPS7",0.333333333333333,1
"17334","CLPP","DNAJC19","ENSG00000128626","MRPS12",0.25,1
"17335","CLPP","DNAJC19","ENSG00000112695","COX7A2",0.416666666666667,1
"17336","CLPP","DNAJC19","ENSG00000171202","TMEM126A",0.25,1
"17337","CLPP","DNAJC19","ENSG00000171421","MRPL36",0.5,1
"17338","CLPP","DNAJC19","ENSG00000161267","BDH1",0.166666666666667,1
"17339","CLPP","DNAJC19","ENSG00000173171","MTX1",0.25,1
"17340","CLPP","DNAJC19","ENSG00000267855","NDUFA7",0.666666666666667,1
"17341","CLPP","DNAJC19","ENSG00000134375","TIMM17A",0.0833333333333333,1
"17342","CLPP","DNAJC19","ENSG00000163319","MRPS18C",0.333333333333333,1
"17343","CLPP","DNAJC19","ENSG00000177370","TIMM22",0.0833333333333333,1
"17344","CLPP","DNAJC19","ENSG00000242485","MRPL20",0.166666666666667,1
"17345","CLPP","DNAJC19","ENSG00000005022","SLC25A5",0.0833333333333333,1
"17346","CLPP","DNAJC19","ENSG00000266472","MRPS21",0.333333333333333,1
"17347","CLPP","DNAJC19","ENSG00000100216","TOMM22",0.25,1
"17348","CLPP","DNAJC19","ENSG00000185414","MRPL30",0.0833333333333333,1
"17349","CLPP","DNAJC19","ENSG00000090266","NDUFB2",0.416666666666667,1
"17350","CLPP","DNAJC19","ENSG00000074071","MRPS34",0.25,1
"17351","CLPP","DNAJC19","ENSG00000105379","ETFB",0.166666666666667,1
"17352","CLPP","DNAJC19","ENSG00000130770","ATPIF1",0.25,1
"17353","CLPP","DNAJC19","ENSG00000127184","COX7C",0.5,1
"17354","CLPP","DNAJC19","ENSG00000176715","ACSF3",0.0833333333333333,1
"17355","CLPP","DNAJC19","ENSG00000004142","POLDIP2",0.333333333333333,1
"17356","CLPP","DNAJC19","ENSG00000183048","SLC25A10",0.25,1
"17357","CLPP","DNAJC19","ENSG00000082515","MRPL22",0.5,1
"17358","CLPP","DNAJC19","ENSG00000105607","GCDH",0.333333333333333,1
"17359","CLPP","DNAJC19","ENSG00000136522","MRPL47",0.333333333333333,1
"17360","CLPP","DNAJC19","ENSG00000143436","MRPL9",0.166666666666667,1
"17361","CLPP","DNAJC19","ENSG00000250479","CHCHD10",0.166666666666667,1
"17362","CLPP","DNAJC19","ENSG00000125454","SLC25A19",0.0833333333333333,1
"17363","CLPP","DNAJC19","ENSG00000183172","SMDT1",0.333333333333333,1
"17364","CLPP","DNAJC19","ENSG00000063854","HAGH",0.25,1
"17365","CLPP","DNAJC19","ENSG00000178449","COX14",0.25,1
"17366","CLPP","DNAJC19","ENSG00000184752","NDUFA12",0.5,1
"17367","CLPP","DNAJC19","ENSG00000182180","MRPS16",0.0833333333333333,1
"17368","CLPP","DNAJC19","ENSG00000130414","NDUFA10",0.166666666666667,1
"17369","CLPP","DNAJC19","ENSG00000151366","NDUFC2",0.25,1
"17370","CLPP","DNAJC19","ENSG00000119705","SLIRP",0.416666666666667,1
"17371","CLPP","DNAJC19","ENSG00000075336","TIMM21",0.0833333333333333,1
"17372","CLPP","DNAJC19","ENSG00000119421","NDUFA8",0.583333333333333,1
"17373","CLPP","DNAJC19","ENSG00000147123","NDUFB11",0.333333333333333,1
"17374","CLPP","DNAJC19","ENSG00000115042","FAHD2A",0.0833333333333333,1
"17375","CLPP","DNAJC19","ENSG00000204228","HSD17B8",0.0833333333333333,1
"17376","CLPP","DNAJC19","ENSG00000137133","HINT2",0.416666666666667,1
"17377","CLPP","DNAJC19","ENSG00000144029","MRPS5",0.333333333333333,1
"17378","CLPP","DNAJC19","ENSG00000204564","C6ORF136",0.25,1
"17379","CLPP","DNAJC19","ENSG00000104325","DECR1",0.166666666666667,1
"17380","CLPP","DNAJC19","ENSG00000125901","MRPS26",0.333333333333333,1
"17381","CLPP","DNAJC19","ENSG00000160194","NDUFV3",0.166666666666667,1
"17382","CLPP","DNAJC19","ENSG00000165283","STOML2",0.166666666666667,1
"17383","CLPP","DNAJC19","ENSG00000148450","MSRB2",0.0833333333333333,1
"17384","CLPP","DNAJC19","ENSG00000130204","TOMM40",0.166666666666667,1
"17385","CLPP","DNAJC19","ENSG00000173137","ADCK5",0.0833333333333333,1
"17386","CLPP","DNAJC19","ENSG00000125652","ALKBH7",0.166666666666667,1
"17387","CLPP","DNAJC19","ENSG00000106028","SSBP1",0.416666666666667,1
"17388","CLPP","DNAJC19","ENSG00000108826","MRPL27",0.25,1
"17389","CLPP","DNAJC19","ENSG00000116221","MRPL37",0.0833333333333333,1
"17390","CLPP","DNAJC19","ENSG00000148334","PTGES2",0.166666666666667,1
"17391","CLPP","DNAJC19","ENSG00000184470","TXNRD2",0.0833333333333333,1
"17392","CLPP","DNAJC19","ENSG00000122873","CISD1",0.0833333333333333,1
